problem,beta_update,T,alpha,eta,rho,beta_projection_radius,theta_lambda,theta_lr,theta_inner_steps,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,dataset_path,theta_mode,theta_optimizer,theta_start_mode,theta_include_beta_cov,num_trajectories,max_steps,seed,device,status,error,solver_success_rate,greedy_success_rate,solver_avg_reward,greedy_avg_reward,elapsed_seconds,run_idx
deterministic,projected_gradient,1500,0.001,3e-06,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,192.8574455829803,307
deterministic,projected_gradient,500,0.001,1e-05,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,195.1472535970388,175
deterministic,projected_gradient,2000,0.001,3e-06,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,199.35594495898113,354
deterministic,projected_gradient,2000,0.001,1e-06,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,199.93347507703584,351
deterministic,projected_gradient,2000,0.001,3e-06,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,204.41588286904152,355
deterministic,projected_gradient,2000,0.001,3e-06,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,206.15653958596522,356
deterministic,projected_gradient,1500,0.001,3e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,209.5593969479669,312
deterministic,projected_gradient,1500,0.001,1e-05,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,219.45663180295378,321
deterministic,projected_gradient,1500,0.001,1e-05,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,227.95176046300912,327
deterministic,projected_gradient,1500,0.001,3e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,234.0601618270157,323
deterministic,projected_gradient,2000,0.001,3e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,235.26538390899077,359
deterministic,projected_gradient,1500,0.001,3e-06,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,237.00319644401316,324
deterministic,projected_gradient,2000,0.001,3e-06,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,247.08753784798319,364
deterministic,projected_gradient,2000,0.001,3e-06,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,258.84254698699806,368
deterministic,projected_gradient,1500,0.001,1e-06,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,271.3483120070305,333
deterministic,projected_gradient,2000,0.001,1e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,271.94111957697896,357
deterministic,projected_gradient,1500,0.001,3e-06,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,305.5735261029913,345
deterministic,projected_gradient,2000,0.001,1e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,312.57096290396294,366
deterministic,projected_gradient,500,0.001,3e-05,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,313.5495991000207,236
deterministic,projected_gradient,2000,0.001,1e-06,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,324.4116222090088,367
deterministic,projected_gradient,500,0.001,1e-05,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,337.5971160570043,232
deterministic,projected_gradient,2000,0.001,1e-06,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,345.7030920109828,384
deterministic,projected_gradient,1000,0.001,3e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,372.9032479880261,329
deterministic,projected_gradient,3000,0.001,3e-06,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,373.93830887100194,415
deterministic,projected_gradient,2000,0.001,3e-06,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,383.0998621680192,399
deterministic,projected_gradient,3000,0.001,3e-06,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,397.24600124097196,420
deterministic,projected_gradient,3000,0.001,3e-06,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,405.7488997390028,421
deterministic,projected_gradient,3000,0.001,3e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,409.8302341969684,419
deterministic,projected_gradient,3000,0.001,1e-06,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,412.5165034660022,416
deterministic,projected_gradient,750,0.001,3e-05,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,418.21755010297056,313
deterministic,projected_gradient,3000,0.001,1e-06,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,425.2142238919623,418
deterministic,projected_gradient,500,0.001,1e-05,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,435.0457570760045,280
deterministic,projected_gradient,3000,0.001,3e-06,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,444.1539288079948,429
deterministic,projected_gradient,3000,0.001,1e-06,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,448.04030504700495,423
deterministic,projected_gradient,3000,0.001,3e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,469.46337504900293,432
deterministic,projected_gradient,3000,0.001,1e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,486.90801582299173,430
deterministic,projected_gradient,3000,0.001,1e-06,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,509.38974238198716,434
deterministic,projected_gradient,4000,0.001,1e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,519.6551241279813,492
deterministic,projected_gradient,4000,0.001,1e-06,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,534.1059013049817,489
deterministic,projected_gradient,4000,0.001,1e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,537.8657329440466,496
deterministic,projected_gradient,3000,0.001,3e-06,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,563.7180600060383,457
deterministic,projected_gradient,3000,0.001,1e-06,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,591.6729578230297,461
deterministic,projected_gradient,4000,0.001,1e-06,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,608.9724088880466,506
deterministic,projected_gradient,4000,0.001,1e-06,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,612.0866593420506,504
deterministic,projected_gradient,750,0.001,1e-05,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,654.9725510869757,372
deterministic,projected_gradient,750,0.001,3e-05,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,666.8841673269635,383
deterministic,projected_gradient,3000,0.001,1e-06,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,697.4005476140301,483
deterministic,projected_gradient,1000,0.001,3e-06,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,788.6411973880022,414
deterministic,projected_gradient,2000,0.001,1e-06,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,844.1232561410288,479
deterministic,projected_gradient,4000,0.001,1e-06,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,849.0703049570438,658
deterministic,projected_gradient,1000,0.001,3e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,950.9910118990229,454
deterministic,projected_gradient,1000,0.001,3e-06,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,958.0802376220236,456
deterministic,projected_gradient,2000,0.001,3e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,1068.8678632769734,557
deterministic,projected_gradient,4000,0.001,1e-06,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,1188.807899987034,1003
deterministic,projected_gradient,2000,0.001,1e-06,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,1300.7440650479984,680
deterministic,projected_gradient,1500,0.001,3e-06,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,1309.944580165029,634
deterministic,projected_gradient,3000,0.001,1e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,1405.9317738490063,998
deterministic,projected_gradient,4000,0.001,1e-06,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,1498.0048773459857,1250
deterministic,projected_gradient,3000,0.001,3e-06,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,1506.6753898910247,1068
deterministic,projected_gradient,2000,0.001,1e-06,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16829999999999998,-0.2,1629.957968231989,1057
deterministic,fenchel_mirror,2000,0.001,0.1,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16870000000000002,-0.2,244.54908723500557,553
deterministic,fogas_diag,3000,0.001,1e-05,0.1,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.1689,-0.2,262.90796993201366,63
deterministic,fogas_diag,3000,0.001,1e-05,0.03,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.1689,-0.2,299.88000827201176,73
deterministic,fenchel_mirror,3000,0.001,0.1,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-0.16940000000000002,-0.2,1032.5641493159928,1258
stochastic,fogas_diag,500,0.001,0.0001,0.1,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-2.0072000000000005,-1.9950500000000009,24.27065791800851,536
stochastic,fogas_diag,500,0.001,0.0001,0.3,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-2.0097500000000004,-1.9950500000000009,21.63712366396794,531
stochastic,fogas_diag,500,0.001,0.0001,3.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-2.0107500000000003,-1.9950500000000009,17.88738634897163,529
stochastic,fogas_diag,500,0.001,0.0001,1.0,,0.0001,0.03,40,adam,exact,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid_stochastic.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.03,0.0,-2.0107500000000003,-1.9950500000000009,21.60225110995816,533
deterministic,projected_gradient,500,0.001,3e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,55.751914867025334,86
deterministic,projected_gradient,500,0.001,3e-06,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,60.15374104701914,87
deterministic,projected_gradient,750,0.001,1e-06,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,68.38217859098222,146
deterministic,projected_gradient,750,0.001,1e-06,0.05,10.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,69.5824193310109,148
deterministic,projected_gradient,500,0.001,3e-06,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,69.86287281499244,92
deterministic,projected_gradient,500,0.001,1e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,72.67019222897943,80
deterministic,projected_gradient,750,0.001,3e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,80.60225984599674,156
deterministic,projected_gradient,500,0.001,1e-06,0.05,2.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,81.04065144300694,89
deterministic,projected_gradient,750,0.001,1e-06,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,82.59197794395732,151
deterministic,projected_gradient,750,0.001,1e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,86.15258307603654,152
deterministic,projected_gradient,750,0.001,1e-06,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,91.63111062900862,158
deterministic,projected_gradient,750,0.001,3e-06,0.05,0.25,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,92.21844078099821,161
deterministic,projected_gradient,750,0.001,3e-06,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,93.52163126895903,160
deterministic,projected_gradient,500,0.001,1e-06,0.05,0.1,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,99.89372793695657,84
deterministic,projected_gradient,500,0.001,1e-06,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,102.32948962203227,101
deterministic,projected_gradient,750,0.001,3e-06,0.05,5.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,102.65390487597324,170
deterministic,projected_gradient,750,0.001,3e-06,0.05,,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,103.1650448780274,166
deterministic,projected_gradient,1000,0.001,1e-06,0.05,1.0,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,104.03751279803691,216
deterministic,projected_gradient,750,0.001,1e-06,0.05,0.5,0.001,0.3,40,adam,reinforce,4,normal,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/5grid.csv,reg_fixed,adam,warm,False,100,20,42,cpu,ok,,0.02,0.0,-0.1788,-0.2,105.10882238001795,163
