alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_mode,theta_lambda,D_theta,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,intended_prob,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0005,3e-05,0.5,5000,0.03,20,reg_fixed,1e-08,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,69.20615004400315,0.52,-1.0048042424618004,-1.0033982734730083,0.3520457434303883,1.0,-0.82274123760695,-0.8227412376069501,0.0,-9.030745741827737,316.7136307889413,-33.02911366406179,-8.743436236589728,4755.257581283891,7.999569142428822,6.35378773259997,0.032802348164592966,422
0.0005,3e-05,0.1,5000,0.03,20,reg_fixed,1e-09,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:0,ok,,73.11904195199895,0.52,-1.0073017706866916,-1.0029392823681424,0.3479874967303254,1.0,-0.82274123760695,-0.8227412376069501,0.0,-11.291459395241482,289.5383816973425,-36.863920611655324,-11.051303229051555,8832.010852138705,10.204380122296913,8.091243590905519,0.03473933792701027,67
0.0005,3e-05,0.5,5000,0.03,20,reg_fixed,1e-09,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:0,ok,,65.88520206300018,0.52,-1.0252473336815158,-1.0137253639438966,0.3753120360138583,1.0,-0.82274123760695,-0.8227412376069501,0.0,-12.746721901054919,312.0841213159001,-38.89015230421498,-12.50767990299937,9331.031490020609,8.133390300137112,6.947359873944658,0.036241540692408376,421
0.0005,3e-05,1.0,5000,0.1,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,45.08116077599698,0.52,-1.0321685195627601,-1.066333959867489,0.3172788730823528,1.0,-0.82274123760695,-0.8227412376069501,0.0,-1.1394485708814575,-1.7203380960456327,0.08715722615143472,-1.131551543319002,100.00000000000001,0.015131340622410585,0.26168172259656364,0.04601915525995471,803
0.0005,3e-05,2.0,5000,0.1,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,45.47278614999959,0.5,-1.0322553020929994,-1.0682959358806687,0.318931679616999,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.9134882644760057,-1.4398569333533089,0.06296065634355087,-0.9061053105173095,100.0,0.005273898322879409,0.15981088618735215,0.04628480848887751,1163
0.0005,3e-05,2.0,20000,0.003,10,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,157.43068914298783,0.5,-1.0336260876880459,-1.0289598580649395,0.42924175065419745,1.0,-0.82274123760695,-0.8227412376069501,0.0,0.07565228445043576,1.8380599405943334,-0.3367828265922682,0.22321525225395605,410.2275873541228,0.7282351526253724,0.7214690548851078,0.020944029601281198,1322
0.0005,3e-05,0.1,5000,0.1,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,44.58432288799668,0.49,-1.032937301611367,-1.0679364813715038,0.32104034002349835,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.8726770032788544,-1.4902365688054866,0.06838516635703812,-0.8642964003425178,100.0,0.005426711829230948,0.15985755388824283,0.045797216802296856,83
0.0005,3e-05,0.5,5000,0.1,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,45.21009480200155,0.49,-1.0332176329006864,-1.0674892679221668,0.321606465334209,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.9273798029839132,-1.5033391929137785,0.07096779808508924,-0.9192379375090588,99.99999999999999,0.006297661564335342,0.18063670755839834,0.04596942755142113,443
0.0005,3e-05,1.0,10000,0.3,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,143.9094159840024,0.48,-1.027418869779959,-1.0515586808046637,0.30730121098386903,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.8143146931728874,-1.7897663683968528,0.10727321027531063,-0.8009238554583314,100.0,0.008443371071074433,0.3714304499847536,0.04339551851923558,959
0.0005,3e-05,1.0,20000,0.003,10,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,163.42289956200693,0.48,-1.053750473484233,-1.0753566037189906,0.5288412140275472,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.09231432446008603,11.055256192062004,-1.0696061083821602,0.006451012464203364,1000.0,0.5911660657592814,0.7177064179536082,0.012145867239809776,972
0.0005,3e-05,2.0,10000,0.3,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,138.55968382499123,0.46,-1.0221454637569418,-1.0538654224900317,0.31448915879694694,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.7940302531770113,-1.6691466517145241,0.08963102937674457,-0.7822839976807149,100.00000000000001,0.007285889911012406,0.37801982249975036,0.04420547799304014,1319
0.0005,0.0001,0.1,10000,0.3,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,138.9260661169974,0.46,-1.0257055240592092,-1.0374554478072255,0.3141549549155922,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.5496137260110077,-3.7725597854419295,0.3811672609382256,-0.5024593807386657,99.99999999999999,0.0899602267114769,0.44300209305955845,0.026792607338355878,1678
0.0005,0.0001,0.1,5000,0.1,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,44.927754446995095,0.46,-1.0317762698255628,-1.0587112926208153,0.33649547880559855,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.7540489787902802,-2.808795127127279,0.23055161237061192,-0.7271141778162931,100.0,0.020747522907466672,0.16294832223388475,0.03637142005596547,1523
0.0005,0.0001,0.1,10000,0.003,20,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,147.2909688159998,0.46,-1.0508823466056483,-1.0338096668556773,0.4133098882940257,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.48487356809973203,16.358949589617524,-1.5333935975402102,-0.40404016209030774,1000.0000000000001,0.5802448158171942,0.6914594627553363,0.013910104651097904,1586
0.0005,0.0001,0.1,5000,0.03,20,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,79.97991576399363,0.46,-1.0639249116917244,-1.0983169369968835,0.45018933327246696,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.08752376528072428,-3.2338538835600183,-0.1819176931480816,0.02073008039726276,999.9999999999999,1.4878571076634037,1.3824845413375977,0.006916576192327496,1516
0.0005,3e-05,0.1,10000,0.3,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,142.2931982959999,0.45,-1.0240507602151558,-1.0517759806635887,0.3127980770274046,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.8244022204679664,-1.799990155709482,0.12497612138738604,-0.8092843796089164,100.00000000000001,0.05015609724855315,0.6019545021923266,0.04256725259279907,239
0.0005,0.0001,0.1,10000,0.1,10,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,82.09747518200311,0.45,-1.0598215787705632,-1.0779077371218764,0.39993366346826786,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.12430975352005041,-2.6359002230506166,-0.40430576596310824,-0.017367619333631325,999.9999999999999,2.682097516120518,2.3102637177175627,0.00548776847828186,1644
0.0005,3e-05,0.5,10000,0.3,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,143.19898237899906,0.44,-1.0247487355409979,-1.052045282878562,0.31299395913559425,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.8445676939737996,-1.7652166663979534,0.12037832537669305,-0.8302720769484111,99.99999999999999,0.03974094079850836,0.4706772179279838,0.04296692802453154,599
0.0005,0.0001,0.1,5000,0.01,20,reg_fixed,1e-09,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:0,ok,,65.92702909199579,0.43,-1.0207071104037655,-1.0129178476647571,0.37916653328547034,1.0,-0.82274123760695,-0.8227412376069501,0.0,-4.362557622410398,104.56361186814766,-13.673974599428067,-4.195957439037213,3738.2268827512653,2.5883792619578623,2.311466597663405,0.0317407391966159,1477
0.0005,0.0001,0.1,5000,0.01,20,reg_fixed,1e-08,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,69.20941079300246,0.4,-1.0175417696104028,-1.010219976720585,0.38313406205854905,1.0,-0.82274123760695,-0.8227412376069501,0.0,-3.717007873450447,101.58029697087063,-13.541835328411752,-3.5232514795959724,2075.413434880021,2.1240897970392614,2.016790188405788,0.04049006885903756,1478
0.0005,0.0001,0.1,10000,0.1,20,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,155.75139050200232,0.33,-1.062342727328552,-1.0830692201140981,0.43158650703148843,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.13160958105240605,-1.7218897207092894,-0.06122454968508496,-0.02243146807271995,1000.0,2.108051982610789,1.8646847314881134,0.005174608369370886,1660
0.0005,0.0001,0.1,5000,0.1,10,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,43.22330275501008,0.33,-1.0710105499632825,-1.0989837274504488,0.47423828163661647,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.11794062768999125,-2.8725031417250886,-0.5547300559467524,-0.010272375500821313,1000.0000000000001,1.863138709729844,2.124448000556374,0.004239422158804951,1524
0.0005,3e-05,1.0,5000,0.1,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,75.82614057799947,0.31,-1.0405702981540106,-1.0723719310136663,0.37355219791771854,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.8952162938903558,-1.436013624037315,0.06174785651920884,-0.8876885813824619,100.00000000000001,0.0047241802744944624,0.18442056487218905,0.046322293125184426,816
0.0005,0.0001,0.1,5000,0.1,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,82.83274583499588,0.31,-1.0447589803320738,-1.0638578864374286,0.38283990729683787,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.7729213093955092,-2.724724080451127,0.21781677421156925,-0.7473052323372026,99.99999999999999,0.0253243448271452,0.23017251508131004,0.03744282625533725,1539
0.0005,3e-05,2.0,5000,0.1,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,78.95334811099747,0.3,-1.0429198917581393,-1.072252280425998,0.3767252789758685,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.9072432779082662,-1.42297299693082,0.05815165441623611,-0.9002188452272603,100.0,0.004676710333487684,0.1538638704207045,0.046573854248205135,1177
0.0005,0.0001,0.1,5000,0.1,20,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,79.80099832999986,0.29,-1.0632738824778745,-1.1034801314500686,0.4996219488355843,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.26920868504563056,-5.401925713373986,1.0132961753616674,-0.1600805799486654,1000.0,2.5060624627715242,2.0751247233223897,0.003332335750777523,1540
0.0005,0.0001,0.1,10000,0.3,10,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,82.03369777901389,0.29,-1.0675454467543422,-1.0855575769708241,0.4473617998175741,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.14837729476238537,0.9698693873847322,-1.0103928373805537,-0.04082056108934333,1000.0,2.7365986001132327,2.110724039852799,0.0027677269402443553,1668
0.0005,3e-05,0.1,5000,0.1,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,70.89726418999635,0.28,-1.0421583373027696,-1.0730222105619025,0.37993611081338496,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.9491050431647715,-1.5198261172179197,0.07022961218252573,-0.941116104228562,100.0,0.008094475539824671,0.2788701046750713,0.046099114302381776,94
0.0005,3e-05,0.5,5000,0.1,20,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,76.78782036399934,0.28,-1.0433237528691723,-1.071602633413832,0.3726914736446901,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.8854219438227096,-1.4307849071799565,0.06327422488472209,-0.8776315971793586,100.0,0.007204837093971085,0.21123459876077902,0.046205291329923404,458
0.0005,0.0001,0.1,5000,0.3,10,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,43.18632301301113,0.22,-1.0645932569845742,-1.103772144810678,0.5122587882840028,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.13243530113484858,-0.23756455900752715,-0.8757881908873153,-0.02235758557058798,999.9999999999999,2.343623272370859,1.9871996130573346,0.0018343672393609613,1548
0.0005,0.0001,0.1,5000,0.03,10,reg_fixed,1e-08,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,42.955762600002345,0.18,-1.0237033723059337,-1.0133475888729666,0.4084734673108313,1.0,-0.82274123760695,-0.8227412376069501,0.0,0.6154552028583424,109.49651503289066,-9.464785154282906,0.7468545455506261,2787.2257979768615,2.7318649139671174,2.732202173829134,0.0347802818442117,1487
0.0005,0.0001,0.1,10000,0.3,20,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,139.08201718299824,0.18,-1.0623977835994736,-1.0938718772782967,0.4922133263094885,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.1672202195774907,-2.6605348232257024,-0.1334539328500621,-0.05813542786164732,1000.0000000000001,3.624532023509804,2.203431254844098,0.0012777719157717716,1680
0.0005,3e-05,0.1,5000,0.3,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,43.36855418699997,0.16,-1.0536420226256313,-1.0756214521035763,0.42617887780061126,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.8877003984877673,-1.465999506646428,0.06167919037786412,-0.8800364090280149,100.0,0.005134872952925909,0.23734563950680798,0.04629294418282321,107
0.0005,3e-05,2.0,5000,0.3,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,42.86178792999999,0.16,-1.055450020665737,-1.076523122207125,0.4253136412200751,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.8446190703904831,-1.3408059396086898,0.050833237923782325,-0.8378695725270432,100.00000000000001,0.003775918597653917,0.2620613683412918,0.04671466559922486,1185
0.0005,0.0001,0.1,5000,0.3,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,44.83038368199777,0.16,-1.0565666511716645,-1.0691138429447689,0.43268494928006884,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.7580602697825469,-2.5091518263842034,0.19878699849262144,-0.733550785769835,99.99999999999999,0.034058248369952145,0.26751013406057644,0.038156338126027346,1547
0.0005,3e-05,2.0,5000,0.1,10,reg_fixed,1e-09,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,41.51322450900625,0.15,-1.0471699166932738,-1.024829648091276,0.4518183123928048,1.0,-0.82274123760695,-0.8227412376069501,0.0,1.559750922458349,302.86480655205537,-30.694576065414985,1.7163252640426216,12171.59767835991,9.141396310432716,9.303087620565881,0.033563174454324295,1150
0.0005,3e-05,1.0,5000,0.3,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,42.585009755996,0.15,-1.0549529675220664,-1.0764788637226907,0.4339585451909689,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.8743956702576282,-1.4015215283635314,0.05652030419922359,-0.867200905341596,100.0,0.006179004238682091,0.2837983121388294,0.04653233823158004,825
0.0005,0.0001,0.1,5000,0.3,20,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,71.87823656399269,0.13,-1.0666685953106032,-1.1094671953701412,0.5533431198481573,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.14294074844913607,-1.9395189985336883,-1.5936282584793127,-0.03234377229377056,999.9999999999999,2.422889884292066,2.036746916000887,0.0009690734837987197,1560
0.0005,3e-05,0.5,5000,0.3,10,projection,,100.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,44.850109641993186,0.12,-1.0515824342619098,-1.07811469255497,0.4536210407486207,1.0,-0.82274123760695,-0.8227412376069501,0.0,-0.889146847967829,-1.4247083697909553,0.05926881958506037,-0.8817438118814759,100.0,0.009939458297772453,0.29130659549928367,0.046430965416840865,466
0.0005,0.0001,0.1,5000,0.03,20,reg_fixed,1e-09,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:0,ok,,68.75965952199476,0.11,-1.0148831989175753,-1.0121814769873319,0.4009050841434756,1.0,-0.82274123760695,-0.8227412376069501,0.0,0.8174704820035523,-18.805639435573127,0.5189576510876965,0.8276224060332393,7116.398848675663,3.2011243046196336,3.245480973940255,0.04285907713311787,1501
0.0005,3e-05,2.0,20000,0.3,20,reg_fixed,1e-08,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,255.75707532498927,0.07,-1.056853042883707,-1.051747376276977,0.5171140107987011,1.0,-0.82274123760695,-0.8227412376069501,0.0,-56.99658630017142,-267.4120277058863,-49.22213803866107,-56.39129346290482,10174.797371240926,69.28973327065833,28.46342567409841,0.08308059971164725,1430
0.0005,0.0001,0.1,10000,0.1,10,reg_fixed,1e-09,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,78.82403589900059,0.04,-1.0411220700930364,-1.0074593720412894,0.35260710345490065,1.0,-0.82274123760695,-0.8227412376069501,0.0,10.186047886409186,52.467522454445444,-9.643277011415988,10.276750309227376,6425.6168350839125,8.398998611983874,7.364006472153241,0.05428508004400277,1629
0.0005,0.0001,0.1,10000,0.1,10,reg_fixed,1e-08,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,80.5710533149977,0.01,-1.0867105558560906,-1.0423379136075854,0.42005462008541045,1.0,-0.82274123760695,-0.8227412376069501,0.0,18.015916042600296,-92.01015640181029,15.141899966236014,18.147408078761433,3574.9095470513353,7.234875135608529,5.631891281123623,0.07533891647005014,1630
0.0005,3e-05,0.1,5000,0.003,10,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,48.1169496069997,0.62,-1.2142008280187055,-1.2902683353179822,0.5204038740526256,0.0,-0.9948462247926808,-1.0000000000000004,0.4254210297433204,-2.933974462360494,-64.28402188220474,8.5265000899739,-2.806572165556964,972.8177301465926,0.2089141830548902,1.5140285311344126,0.0244258345927773,8
0.0005,3e-05,1.0,20000,0.003,10,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,167.5090967319993,0.54,-0.9937186519903476,-0.9931669861841541,0.34698433502664233,0.0,-0.9948462247926807,-1.0000000000000004,0.42542102974332047,-0.7682622557711984,27.52058080561442,-4.303623120207518,-0.6038315433603404,529.1028555602898,0.5052364177140721,0.9644201388776041,0.02231367403833145,964
0.0005,3e-05,2.0,5000,0.003,10,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,44.40441448999627,0.54,-1.215951283326574,-1.2743248199206367,0.5206850910303351,0.0,-0.9948462247926807,-1.0000000000000004,0.42542102974332047,-3.443417455159512,-61.525064125891035,8.91688708245802,-3.3231949691394456,967.3386230588376,0.18436012375722405,1.628815315806621,0.01583681009935618,1078
0.0005,3e-05,0.5,5000,0.003,10,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,42.73749931000202,0.53,-1.2519685740641053,-1.3126627987379529,0.5094485761744585,0.0,-0.9948462247926807,-1.0000000000000004,0.42542102974332047,-2.906613306619418,-65.25905003362743,9.094221599793057,-2.779667049140267,980.9268104262193,0.14837793772698996,1.6059139470665424,0.021775971571040408,358
0.0005,3e-05,1.0,5000,0.003,10,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,43.297980939998524,0.52,-1.2345351487710634,-1.2991722194130368,0.5274364021822411,0.0,-0.9948462247926807,-1.0000000000000004,0.42542102974332047,-3.168367938267938,-63.251256935114775,8.626654326882829,-3.044698404180786,974.9946893476556,0.17145061580787196,1.552537239921115,0.024631563211692173,718
0.0005,3e-05,2.0,20000,0.003,10,reg_fixed,1e-09,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,168.96512692500255,0.47,-0.9908720619738971,-0.9933326014772044,0.3595351766182351,0.0,-0.9948462247926807,-1.0000000000000004,0.42542102974332047,0.31085328833823395,0.16993420452305008,-0.33116146226021886,0.43814663935365,422.99699592756934,0.7828796973225736,0.9300027274323713,0.018768368819176526,1323
0.0005,3e-05,0.5,20000,0.003,10,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,165.1069411080025,0.45,-1.0428441164940505,-1.061849918688706,0.4849059691036261,0.0,-0.9948462247926807,-1.0000000000000004,0.42542102974332047,-0.2735957026359488,18.74944480217885,-2.2784476855153404,-0.16929753207474957,1000.0000000000002,0.512162286349585,0.6957449248510928,0.013760803424179492,612
0.0005,3e-05,0.1,20000,0.003,10,projection,,1000.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,159.78364000000147,0.32,-1.1500150757118859,-1.120347761737868,0.6301290692393223,0.0,-0.9948462247926807,-1.0000000000000004,0.42542102974332047,-0.3503647509866874,27.5264996190488,-2.8085114605921264,-0.23958683822017007,1000.0000000000001,0.504041090364696,0.9512513700292243,0.013459840080835709,252
