Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Log Coverage,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
20000,0.5,20% Eps-Greedy / 80% Random,20/80,1,7.455438642733718,0.8724732003731325,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.7,20% Eps-Greedy / 80% Random,20/80,1,11.14233927232435,1.0469763781276487,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.7,20% Eps-Greedy / 80% Random,20/80,1,11.619213278792675,1.0651767235581124,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.7,20% Eps-Greedy / 80% Random,20/80,1,11.463725072303593,1.0593257620880663,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.7,20% Eps-Greedy / 80% Random,20/80,1,14.250304896240795,1.1538241565086247,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.7,20% Eps-Greedy / 80% Random,20/80,1,11.504002025099798,1.0608489494895714,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.9,20% Eps-Greedy / 80% Random,20/80,1,26.171618918954014,1.4178305879750817,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
8000,0.9,20% Eps-Greedy / 80% Random,20/80,1,15.649606167740563,1.1945034127240517,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
12000,0.9,20% Eps-Greedy / 80% Random,20/80,1,12.101320045044615,1.0828327469288201,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.9,20% Eps-Greedy / 80% Random,20/80,1,18.45731542519185,1.2661685341324829,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
20000,0.9,20% Eps-Greedy / 80% Random,20/80,1,14.469509022338784,1.160453794940282,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
4000,0.1,0% Eps-Greedy / 100% Random,20/80,1,18.87763592977602,1.275947606119992,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.1,0% Eps-Greedy / 100% Random,20/80,1,15.807729593347268,1.1988694982758419,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.1,0% Eps-Greedy / 100% Random,20/80,1,14.149795168837548,1.1507501530979458,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
16000,0.1,0% Eps-Greedy / 100% Random,20/80,1,17.17040465524785,1.2347805303077057,1,-0.012256912615440175,7.39796230502685e-18,-5.492074871371621e-18
20000,0.1,0% Eps-Greedy / 100% Random,20/80,1,18.264037191428258,1.2615967828457149,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
4000,0.3,0% Eps-Greedy / 100% Random,20/80,1,26.288321029847012,1.4197628496758838,1,-0.012256912615440175,7.39796230502685e-18,-5.492074871371621e-18
8000,0.3,0% Eps-Greedy / 100% Random,20/80,1,26.479790405944364,1.4229145432335972,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
12000,0.3,0% Eps-Greedy / 100% Random,20/80,1,20.380910927778213,1.3092235909592405,1,-0.012256912615440175,7.39796230502685e-18,-5.492074871371621e-18
16000,0.3,0% Eps-Greedy / 100% Random,20/80,1,15.404221033917578,1.1876397416516808,1,-0.01225691261544018,5.531050179646165e-17,3.963328413365549e-17
20000,0.3,0% Eps-Greedy / 100% Random,20/80,1,19.191466653354045,1.2831081657265604,1,-0.01225691261544018,5.531050179646165e-17,3.963328413365549e-17
4000,0.5,0% Eps-Greedy / 100% Random,20/80,1,26.02289921404805,1.4153556797167812,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
8000,0.5,0% Eps-Greedy / 100% Random,20/80,1,71.81025088535407,1.856186444035825,1,-0.012256912615440175,7.39796230502685e-18,-5.492074871371621e-18
12000,0.5,0% Eps-Greedy / 100% Random,20/80,1,16.868899396439822,1.227086748170299,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
16000,0.5,0% Eps-Greedy / 100% Random,20/80,1,15.54214095242298,1.191510843279533,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.5,0% Eps-Greedy / 100% Random,20/80,1,19.359671192771355,1.2868979769198097,1,-0.012256912615440175,7.39796230502685e-18,-5.492074871371621e-18
4000,0.7,0% Eps-Greedy / 100% Random,20/80,1,17.54235037633716,1.244087780996307,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
8000,0.7,0% Eps-Greedy / 100% Random,20/80,1,26.823016718121657,1.4285076202850286,1,-0.012256912615440175,7.39796230502685e-18,-5.492074871371621e-18
12000,0.7,0% Eps-Greedy / 100% Random,20/80,1,18.395678824991577,1.2647158185062877,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
16000,0.7,0% Eps-Greedy / 100% Random,20/80,1,20.352430595142494,1.3086162824075924,1,-0.01225691261544018,5.531050179646165e-17,3.963328413365549e-17
20000,0.7,0% Eps-Greedy / 100% Random,20/80,1,20.909579584963822,1.3203453008346084,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
4000,0.9,0% Eps-Greedy / 100% Random,20/80,1,27.16767855092708,1.4340525300043594,1,-0.012256912615440175,7.39796230502685e-18,-5.492074871371621e-18
8000,0.9,0% Eps-Greedy / 100% Random,20/80,1,71.91340193630509,1.8568098339795516,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
12000,0.9,0% Eps-Greedy / 100% Random,20/80,1,16.039781323930008,1.205198443096655,1,-0.01225691261544018,4.57522096386986e-17,3.432312182378713e-17
16000,0.9,0% Eps-Greedy / 100% Random,20/80,1,20.31271832314566,1.3077680461889376,1,-0.012256912615440175,-2.160329852736201e-18,-1.0802237181239982e-17
20000,0.9,0% Eps-Greedy / 100% Random,20/80,1,18.11833569540314,1.2581183019777247,1,-0.012256912615440175,7.39796230502685e-18,-5.492074871371621e-18
4000,0.1,100% Eps-Greedy,0/100,0,66.225632387432,1.8210261140596553,0,-0.1,8.641976688479604,8.554233601095046
8000,0.1,100% Eps-Greedy,0/100,0,66.26163121308906,1.8212621230358805,0,-0.1,6.928695978964189,6.8409528915796285
12000,0.1,100% Eps-Greedy,0/100,0,66.31102587899063,1.8215857468101895,0,-0.1,8.94508917217172,8.857346084787162
16000,0.1,100% Eps-Greedy,0/100,0,66.20435956096932,1.8208865886985077,0,-0.1,5.877063967747439,5.789320880362879
20000,0.1,100% Eps-Greedy,0/100,0,66.24679107576814,1.8211648463546737,0,-0.1,5.281338360253649,5.193595272869088
4000,0.3,100% Eps-Greedy,0/100,0,66.57529604388672,1.8233131063154933,0,-0.1,8.308461865132,8.22071877774744
8000,0.3,100% Eps-Greedy,0/100,0,66.58167183934293,1.82335469591956,0,-0.1,20.161200538072357,20.073457450687794
12000,0.3,100% Eps-Greedy,0/100,0,66.63890093374748,1.8237278256984781,0,-2.9934010000000004,27.155006089587726,24.173862002203165
16000,0.3,100% Eps-Greedy,0/100,0,66.47779641286753,1.822676615144389,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.3,100% Eps-Greedy,0/100,0,66.51525973046027,1.8229212912651804,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.5,100% Eps-Greedy,0/100,0,67.11025526342915,1.8267888907204477,0,-2.9934010000000004,27.155006089587726,24.173862002203165
8000,0.5,100% Eps-Greedy,0/100,0,66.93483408329104,1.825652191205291,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.5,100% Eps-Greedy,0/100,0,66.99107074874945,1.826016919372785,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.5,100% Eps-Greedy,0/100,0,67.04627358928211,1.8263746449081963,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.5,100% Eps-Greedy,0/100,0,67.07939858800705,1.8265891602089326,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.7,100% Eps-Greedy,0/100,0,68.40680110964134,1.8350992820937018,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.7,100% Eps-Greedy,0/100,0,68.00174201185558,1.8325200382422058,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.7,100% Eps-Greedy,0/100,0,67.67068396945193,1.8304005660602032,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.7,100% Eps-Greedy,0/100,0,68.09960739721105,1.8331446081577731,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.7,100% Eps-Greedy,0/100,0,67.98190541995237,1.8323933329709892,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.9,100% Eps-Greedy,0/100,0,71.0857106881419,1.8517823096893231,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.9,100% Eps-Greedy,0/100,0,70.11873784530842,1.8458340900836052,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.9,100% Eps-Greedy,0/100,0,70.99249981135314,1.8512124689641598,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.9,100% Eps-Greedy,0/100,0,70.76099004843377,1.8497939006871431,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.9,100% Eps-Greedy,0/100,0,70.44240561743634,1.8478341787622872,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.1,80% Eps-Greedy / 20% Random,0/100,0,66.46770305362351,1.8226106709755445,0,-2.9934010000000004,28.994571445597842,26.013427358213285
8000,0.1,80% Eps-Greedy / 20% Random,0/100,0,66.81878604308129,1.8248985811557457,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.1,80% Eps-Greedy / 20% Random,0/100,0,66.61766266121052,1.8235893910218328,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.1,80% Eps-Greedy / 20% Random,0/100,0,66.66847329623415,1.823920509923633,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.1,80% Eps-Greedy / 20% Random,0/100,0,66.73887016275549,1.8243788501126883,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.3,80% Eps-Greedy / 20% Random,0/100,0,67.10415846194192,1.8267494343435728,0,-2.9934010000000004,31.49625490417633,28.515110816791772
8000,0.3,80% Eps-Greedy / 20% Random,0/100,0,67.00911543865143,1.8261338850207058,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.3,80% Eps-Greedy / 20% Random,0/100,0,66.8579698956227,1.825153185350863,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.3,80% Eps-Greedy / 20% Random,0/100,0,67.10792729389527,1.8267738253350663,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.3,80% Eps-Greedy / 20% Random,0/100,0,67.09943070116798,1.8267188354537887,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.5,80% Eps-Greedy / 20% Random,0/100,0,67.91927726860678,1.8319930559177873,0,-2.9934010000000004,30.36437624993813,27.38323216255357
8000,0.5,80% Eps-Greedy / 20% Random,0/100,0,67.60797564362399,1.8299979322389484,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.5,80% Eps-Greedy / 20% Random,0/100,0,67.65730719436247,1.8303147085879097,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.5,80% Eps-Greedy / 20% Random,0/100,0,67.95128143834347,1.8321976511546638,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.5,80% Eps-Greedy / 20% Random,0/100,0,67.44178415330835,1.8289290509062381,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.7,80% Eps-Greedy / 20% Random,0/100,0,68.32240879207983,1.8345631695466817,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.7,80% Eps-Greedy / 20% Random,0/100,0,68.56569397417641,1.8361068759933774,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.7,80% Eps-Greedy / 20% Random,0/100,0,68.89729437765202,1.8382021673368332,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.7,80% Eps-Greedy / 20% Random,0/100,0,68.69061098930572,1.8368973793565453,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.7,80% Eps-Greedy / 20% Random,0/100,0,68.83157512489328,1.837787707955918,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.9,80% Eps-Greedy / 20% Random,0/100,0,70.88117174053902,1.8505308882842444,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.9,80% Eps-Greedy / 20% Random,0/100,0,69.67635013368715,1.8430853928848632,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.9,80% Eps-Greedy / 20% Random,0/100,0,70.60344862785048,1.8488259146986439,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.9,80% Eps-Greedy / 20% Random,0/100,0,70.8956106477802,1.8506193475884494,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.9,80% Eps-Greedy / 20% Random,0/100,0,70.56611251657209,1.848596192832959,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.1,60% Eps-Greedy / 40% Random,0/100,0,67.20763683440416,1.8274186249377302,0,-2.9934010000000004,30.294291090951475,27.313147003566918
8000,0.1,60% Eps-Greedy / 40% Random,0/100,0,67.37921150102716,1.8285259243839471,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.1,60% Eps-Greedy / 40% Random,0/100,0,67.35048109693362,1.8283407023158313,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.1,60% Eps-Greedy / 40% Random,0/100,0,67.46087970765274,1.829052000204624,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.1,60% Eps-Greedy / 40% Random,0/100,0,67.5006148607277,1.82930772882221,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.3,60% Eps-Greedy / 40% Random,0/100,0,67.48585689723936,1.8292127666819424,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.3,60% Eps-Greedy / 40% Random,0/100,0,68.11110190859286,1.8332179064013927,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.3,60% Eps-Greedy / 40% Random,0/100,0,67.70511856297789,1.8306215029484458,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.3,60% Eps-Greedy / 40% Random,0/100,0,67.8259179128563,1.8313956799388433,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.3,60% Eps-Greedy / 40% Random,0/100,0,67.77920545576666,1.831096473498133,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.5,60% Eps-Greedy / 40% Random,0/100,0,69.08831147952822,1.8394045786430118,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.5,60% Eps-Greedy / 40% Random,0/100,0,67.97652148355161,1.8323589369585573,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.5,60% Eps-Greedy / 40% Random,0/100,0,68.88586205151896,1.8381300976253392,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.5,60% Eps-Greedy / 40% Random,0/100,0,68.25201418639715,1.8341154723740434,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.5,60% Eps-Greedy / 40% Random,0/100,0,68.05555230936142,1.8328635628817544,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.7,60% Eps-Greedy / 40% Random,0/100,0,68.71061461897881,1.8370238333384217,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.7,60% Eps-Greedy / 40% Random,0/100,0,70.57528519085287,1.8486526417826614,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.7,60% Eps-Greedy / 40% Random,0/100,0,69.22335192512028,1.840252624824311,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.7,60% Eps-Greedy / 40% Random,0/100,0,69.4127708488179,1.8414393811021617,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.7,60% Eps-Greedy / 40% Random,0/100,0,68.8086220296215,1.8376428606959225,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.9,60% Eps-Greedy / 40% Random,0/100,0,70.49479316681587,1.8481570406448855,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.9,60% Eps-Greedy / 40% Random,0/100,0,71.39641959623161,1.8536764332245228,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.9,60% Eps-Greedy / 40% Random,0/100,0,71.48498694042068,1.8542148421710318,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.9,60% Eps-Greedy / 40% Random,0/100,0,71.20341816474748,1.8525008427162883,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.9,60% Eps-Greedy / 40% Random,0/100,0,70.75019999872355,1.8497276718743385,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.1,40% Eps-Greedy / 60% Random,0/100,0,67.97224797100918,1.8323316331010295,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.1,40% Eps-Greedy / 60% Random,0/100,0,69.50491434556018,1.8420155124707653,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.1,40% Eps-Greedy / 60% Random,0/100,0,68.77621708439081,1.8374382845340296,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.1,40% Eps-Greedy / 60% Random,0/100,0,68.63627569897467,1.8365537100494802,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.1,40% Eps-Greedy / 60% Random,0/100,0,68.65061553252194,1.8366444355447955,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.03649311707096,1.8327419201792812,0,-2.9934010000000004,31.64357055231027,28.66242646492571
8000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.95105974362512,1.8385409454541712,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.49225463572935,1.835641462599728,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.49374576861662,1.835650917445958,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.84356249695385,1.8378633359834837,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.5,40% Eps-Greedy / 60% Random,0/100,0,69.89670525635506,1.8444567047484297,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.5,40% Eps-Greedy / 60% Random,0/100,0,69.66052017287429,1.842986713122009,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.5,40% Eps-Greedy / 60% Random,0/100,0,69.17354707720534,1.8399400459773694,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.5,40% Eps-Greedy / 60% Random,0/100,0,68.77140047144343,1.8374078684721227,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.5,40% Eps-Greedy / 60% Random,0/100,0,68.75543737800484,1.8373070491188384,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.7,40% Eps-Greedy / 60% Random,0/100,0,69.52973276459156,1.8421705601912206,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.7,40% Eps-Greedy / 60% Random,0/100,0,70.00252493928652,1.8451137049774404,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.7,40% Eps-Greedy / 60% Random,0/100,0,69.7452984106506,1.8435149367752939,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.7,40% Eps-Greedy / 60% Random,0/100,0,70.51080554782433,1.8482556762849933,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.7,40% Eps-Greedy / 60% Random,0/100,0,69.83566636777597,1.8440772815142943,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.9,40% Eps-Greedy / 60% Random,0/100,0,75.14917929617604,1.8759242420208873,0,-2.9934010000000004,32.2138513817648,29.23270729438024
8000,0.9,40% Eps-Greedy / 60% Random,0/100,0,74.03112591125786,1.869414354452147,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.9,40% Eps-Greedy / 60% Random,0/100,0,71.32586100900514,1.853247022939739,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.9,40% Eps-Greedy / 60% Random,0/100,0,72.19196909829971,1.858488887731931,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.9,40% Eps-Greedy / 60% Random,0/100,0,71.86186101123164,1.8564984599663654,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.1,20% Eps-Greedy / 80% Random,0/100,0,68.77773428684029,1.8374478649589494,0,-2.9934010000000004,32.126108294380245,29.14496420699568
8000,0.1,20% Eps-Greedy / 80% Random,0/100,0,69.76455444886943,1.8436348249555685,0,-2.9934010000000004,31.950622119611122,28.96947803222656
12000,0.1,20% Eps-Greedy / 80% Random,0/100,0,69.8695832387957,1.8442881527629862,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.1,20% Eps-Greedy / 80% Random,0/100,0,69.28067112348297,1.8406120860504798,0,-2.9934010000000004,31.950622119611122,28.96947803222656
20000,0.1,20% Eps-Greedy / 80% Random,0/100,0,69.74113264118296,1.8434889963210206,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.3,20% Eps-Greedy / 80% Random,0/100,0,71.02792442384774,1.8514291239154723,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.3,20% Eps-Greedy / 80% Random,0/100,0,69.84413029371703,1.8441299138408553,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.3,20% Eps-Greedy / 80% Random,0/100,0,70.34342300388094,1.8472234978382835,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.3,20% Eps-Greedy / 80% Random,0/100,0,70.01962033158848,1.8452197515540765,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.3,20% Eps-Greedy / 80% Random,0/100,0,70.24792940251561,1.846633527690078,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.5,20% Eps-Greedy / 80% Random,0/100,0,72.35983553136023,1.8594975710691488,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.5,20% Eps-Greedy / 80% Random,0/100,0,69.82788773861724,1.8440289050320327,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.5,20% Eps-Greedy / 80% Random,0/100,0,71.03888408191078,1.8514961306861575,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.5,20% Eps-Greedy / 80% Random,0/100,0,69.98519628207606,1.8450061849724275,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.5,20% Eps-Greedy / 80% Random,0/100,0,70.31192202923191,1.8470289698636777,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.7,20% Eps-Greedy / 80% Random,0/100,0,71.49677462984049,1.8542864503037726,0,-2.9934010000000004,32.429220778072356,29.448076690687795
8000,0.7,20% Eps-Greedy / 80% Random,0/100,0,71.56139351054529,1.8546787889669927,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.7,20% Eps-Greedy / 80% Random,0/100,0,70.87586141307543,1.8504983502737584,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.7,20% Eps-Greedy / 80% Random,0/100,0,71.44512719039076,1.8539726137219459,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.7,20% Eps-Greedy / 80% Random,0/100,0,70.64833793850545,1.8491019491622651,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.9,20% Eps-Greedy / 80% Random,0/100,0,74.74154806954198,1.8735620888453957,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.9,20% Eps-Greedy / 80% Random,0/100,0,73.88351892846086,1.8685475718632008,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.9,20% Eps-Greedy / 80% Random,0/100,0,72.59332833282562,1.8608967088353512,0,-2.9934010000000004,31.950622119611122,28.96947803222656
16000,0.9,20% Eps-Greedy / 80% Random,0/100,0,72.48704341042989,1.8602603861817892,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.9,20% Eps-Greedy / 80% Random,0/100,0,72.19054382009499,1.858480313418505,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.1,0% Eps-Greedy / 100% Random,0/100,0,73.31556210752369,1.865196168639535,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.1,0% Eps-Greedy / 100% Random,0/100,0,74.2950553966927,1.870959910861665,0,-2.9934010000000004,31.950622119611122,28.96947803222656
12000,0.1,0% Eps-Greedy / 100% Random,0/100,0,72.16956109173624,1.8583540640892846,0,-2.9934010000000004,31.950622119611122,28.96947803222656
16000,0.1,0% Eps-Greedy / 100% Random,0/100,0,73.97980777413233,1.8691131985292258,0,-2.9934010000000004,31.950622119611122,28.96947803222656
20000,0.1,0% Eps-Greedy / 100% Random,0/100,0,72.81380810237643,1.8622137448903648,0,-2.9934010000000004,31.950622119611122,28.96947803222656
4000,0.3,0% Eps-Greedy / 100% Random,0/100,0,72.71062158755197,1.86159785735037,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.3,0% Eps-Greedy / 100% Random,0/100,0,72.02352607107795,1.8574743794030248,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.3,0% Eps-Greedy / 100% Random,0/100,0,72.9470613084423,1.8630078009144002,0,-2.9934010000000004,32.429220778072356,29.448076690687795
16000,0.3,0% Eps-Greedy / 100% Random,0/100,0,72.69115581919442,1.8614815743724729,0,-2.9934010000000004,31.950622119611122,28.96947803222656
20000,0.3,0% Eps-Greedy / 100% Random,0/100,0,73.82058875573411,1.8681775045869056,0,-2.9934010000000004,31.950622119611122,28.96947803222656
4000,0.5,0% Eps-Greedy / 100% Random,0/100,0,73.33090297249797,1.8652870327872202,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.5,0% Eps-Greedy / 100% Random,0/100,0,74.59991759581587,1.872738347744757,0,-2.9934010000000004,31.950622119611122,28.96947803222656
12000,0.5,0% Eps-Greedy / 100% Random,0/100,0,73.14634517483013,1.8641926310757158,0,-2.9934010000000004,31.950622119611122,28.96947803222656
16000,0.5,0% Eps-Greedy / 100% Random,0/100,0,73.11902581931209,1.8640303965644576,0,-2.9934010000000004,31.950622119611122,28.96947803222656
20000,0.5,0% Eps-Greedy / 100% Random,0/100,0,72.83612398920584,1.8623468265395693,0,-2.9934010000000004,31.950622119611122,28.96947803222656
4000,0.7,0% Eps-Greedy / 100% Random,0/100,0,73.23703087065013,1.864730729094556,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.7,0% Eps-Greedy / 100% Random,0/100,0,73.61589543241571,1.866971599028237,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.7,0% Eps-Greedy / 100% Random,0/100,0,72.80359703276282,1.8621528371823792,0,-2.9934010000000004,31.950622119611122,28.96947803222656
16000,0.7,0% Eps-Greedy / 100% Random,0/100,0,73.07371054735282,1.863761160572612,0,-2.9934010000000004,32.429220778072356,29.448076690687795
20000,0.7,0% Eps-Greedy / 100% Random,0/100,0,73.35988959382382,1.8654586690519706,0,-2.9934010000000004,32.429220778072356,29.448076690687795
4000,0.9,0% Eps-Greedy / 100% Random,0/100,0,73.50752744340406,1.866331814726945,0,-2.9934010000000004,31.950622119611122,28.96947803222656
8000,0.9,0% Eps-Greedy / 100% Random,0/100,0,73.41482321845817,1.8657837573550782,0,-2.9934010000000004,32.429220778072356,29.448076690687795
12000,0.9,0% Eps-Greedy / 100% Random,0/100,0,72.68353126281463,1.8614360189483175,0,-2.9934010000000004,31.950622119611122,28.96947803222656
16000,0.9,0% Eps-Greedy / 100% Random,0/100,0,73.40310785827764,1.8657144481603034,0,-2.9934010000000004,31.950622119611122,28.96947803222656
