Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Log Coverage,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
16000,0.5,60% Eps-Greedy / 40% Random,0/100,0,68.16192453265651,1.8335418441135933,0,0.477130609683335,6.267609780733275,5.80273608366538
20000,0.5,60% Eps-Greedy / 40% Random,0/100,0,68.05714625964625,1.8328737345089492,0,0.40699210668407737,5.908254379958709,5.513519185890074
4000,0.7,60% Eps-Greedy / 40% Random,0/100,0,68.18798514068453,1.8337078578414578,0,0.41396201967147295,5.327734714162988,4.926029607106955
8000,0.7,60% Eps-Greedy / 40% Random,0/100,0,69.33706473281084,1.840965452588255,0,0.452157756015455,4.698790486251823,4.258889642851807
12000,0.7,60% Eps-Greedy / 40% Random,0/100,0,68.89134151213807,1.8381646417944817,0,0.45498291013808306,5.296607718752394,4.853881721229751
16000,0.7,60% Eps-Greedy / 40% Random,0/100,0,68.86679317818012,1.8380098602839063,0,0.4104847064338862,5.268461169209054,4.870233375390609
20000,0.7,60% Eps-Greedy / 40% Random,0/100,0,68.4320288633769,1.8352594160902358,0,0.4237989396647813,5.422429279842378,5.010887252793037
4000,0.9,60% Eps-Greedy / 40% Random,0/100,0,69.66773364009022,1.8430316827376374,0,0.3573458935772579,5.046545864276084,4.7014568833142665
8000,0.9,60% Eps-Greedy / 40% Random,0/100,0,70.27732419588237,1.8468152174065549,0,0.4170422586115139,4.1360281220171915,3.7312427760211184
12000,0.9,60% Eps-Greedy / 40% Random,0/100,0,69.891513238133,1.8444244435909574,0,0.3900966533768574,4.063217124888362,3.6853773841269453
16000,0.9,60% Eps-Greedy / 40% Random,0/100,0,69.89256895106617,1.844431003569664,0,0.40605093748808435,4.499884547218921,4.106090522346276
20000,0.9,60% Eps-Greedy / 40% Random,0/100,0,69.39840342199747,1.8413494792013627,0,0.36636336557881977,4.400269255250942,4.0461628022875615
4000,0.1,40% Eps-Greedy / 60% Random,0/100,0,68.41698347001477,1.8351639220675877,0,0.3991314548923893,6.7577616533648435,6.370887111087894
8000,0.1,40% Eps-Greedy / 60% Random,0/100,0,69.20314764123304,1.8401258483892666,0,0.546773983064954,6.768200261496403,6.2336831910468895
12000,0.1,40% Eps-Greedy / 60% Random,0/100,0,69.06933497909625,1.8392852745047825,0,0.5024358837123668,6.934064990003376,6.443886018906449
16000,0.1,40% Eps-Greedy / 60% Random,0/100,0,68.68096505390291,1.8368363889152066,0,0.4873841091950572,6.786787847373751,6.311660650794135
20000,0.1,40% Eps-Greedy / 60% Random,0/100,0,68.67528085556796,1.83680044419415,0,0.4936249825253516,7.054135687459946,6.572767617550035
4000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.8007757743711,1.8375933352213993,0,0.44241675239712197,6.389652620280037,5.959492780498355
8000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.75092266855819,1.8372785309702941,0,0.5324546580196153,6.823212457818631,6.3030147124144555
12000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.6988070201965,1.8369491954431867,0,0.49382927807695576,6.286789203381618,5.805216837920103
16000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.316655778422,1.8345265987154156,0,0.4276259247485991,6.052704319169368,5.637335307036208
20000,0.3,40% Eps-Greedy / 60% Random,0/100,0,68.72316786732227,1.8371031705494343,0,0.46670250275109965,6.235964437897135,5.781518847761475
4000,0.5,40% Eps-Greedy / 60% Random,0/100,0,69.13905786107124,1.839723457235232,0,0.5308232636410388,6.088507192710777,5.5699408416851774
8000,0.5,40% Eps-Greedy / 60% Random,0/100,0,69.10800505428864,1.8395283563401286,0,0.4566214053600765,5.36284958861581,4.9184850958711746
12000,0.5,40% Eps-Greedy / 60% Random,0/100,0,68.67227924284481,1.83678146192986,0,0.4744724825448759,5.716773109067308,5.2545575391378705
16000,0.5,40% Eps-Greedy / 60% Random,0/100,0,68.35422298682276,1.8347653508456025,0,0.48160598545925964,5.599327230447476,5.129978157603656
20000,0.5,40% Eps-Greedy / 60% Random,0/100,0,68.50337395731832,1.8357119620757885,0,0.42916082248776055,5.535788505951475,5.118884596079154
4000,0.7,40% Eps-Greedy / 60% Random,0/100,0,68.64588240952106,1.836614492039563,0,0.3145156711038014,4.900681159486537,4.598422400998176
8000,0.7,40% Eps-Greedy / 60% Random,0/100,0,69.31016407136352,1.840796926912358,0,0.45328831011459464,5.038215606567422,4.597184209068267
12000,0.7,40% Eps-Greedy / 60% Random,0/100,0,69.19570515755453,1.840079139481917,0,0.38873532877855643,4.613726016694251,4.237247600531136
16000,0.7,40% Eps-Greedy / 60% Random,0/100,0,69.38617131219038,1.841272924039304,0,0.4475514837789781,4.746244900210626,4.310950329047088
20000,0.7,40% Eps-Greedy / 60% Random,0/100,0,69.1161872667303,1.839579772661073,0,0.4817566072748244,5.405163600863684,4.9356639062043
4000,0.9,40% Eps-Greedy / 60% Random,0/100,0,72.28892537404396,1.859071768700604,0,0.4806112203891743,4.516703537233997,4.048349229460263
8000,0.9,40% Eps-Greedy / 60% Random,0/100,0,71.73740493860043,1.8557456622586757,0,0.4393303659875018,3.414410184485191,2.98733673111313
12000,0.9,40% Eps-Greedy / 60% Random,0/100,0,70.12605075574736,1.8458793817009957,0,0.39391669514732824,4.425614285404217,4.043954502872328
16000,0.9,40% Eps-Greedy / 60% Random,0/100,0,70.28895630880484,1.8468870947081168,0,0.4258380666443274,3.95235115300695,3.538769998978063
20000,0.9,40% Eps-Greedy / 60% Random,0/100,0,70.2632629616108,1.8467283141624917,0,0.38627356738930174,4.0129738246579,3.638957169884038
4000,0.1,20% Eps-Greedy / 80% Random,0/100,0,68.92776630766365,1.8383942048546376,0,0.51690501385173,6.293024054520876,5.788375953284585
8000,0.1,20% Eps-Greedy / 80% Random,0/100,0,69.38584559410452,1.8412708853348088,0,0.398394716573185,5.357574583550282,4.971436779592538
12000,0.1,20% Eps-Greedy / 80% Random,0/100,0,69.4698392469888,1.8417962939193173,0,0.4805720444703043,5.235151135431872,4.766836003577008
16000,0.1,20% Eps-Greedy / 80% Random,0/100,0,69.0517136837114,1.8391744611064593,0,0.4436418419466524,5.491195794291674,5.059810864960461
20000,0.1,20% Eps-Greedy / 80% Random,0/100,0,69.24406725688141,1.8403825695346974,0,0.429258260029432,5.528841478768521,5.11184013135453
4000,0.3,20% Eps-Greedy / 80% Random,0/100,0,70.46512880249087,1.8479742501077496,0,0.4925793716730423,4.948123161742808,4.467800702685206
8000,0.3,20% Eps-Greedy / 80% Random,0/100,0,69.00250797823104,1.8388648759736623,0,0.3894916746498234,4.872772983739431,4.495538221705047
12000,0.3,20% Eps-Greedy / 80% Random,0/100,0,69.54896775444645,1.842290688578609,0,0.43751204055799314,5.1796285247191705,4.754373396776617
16000,0.3,20% Eps-Greedy / 80% Random,0/100,0,69.099330678018,1.8394738406556568,0,0.45379455143614505,5.648770052602565,5.20723241378186
20000,0.3,20% Eps-Greedy / 80% Random,0/100,0,69.27459682216856,1.840574006869759,0,0.43732931517497053,5.1152022285556535,4.690129825996123
4000,0.5,20% Eps-Greedy / 80% Random,0/100,0,70.99066999015263,1.85120127494375,0,0.4668376539084483,4.9759581276389335,4.521377386345925
8000,0.5,20% Eps-Greedy / 80% Random,0/100,0,69.14551446048054,1.8397640122364194,0,0.3867954939722401,5.106865103603203,4.732326522246404
12000,0.5,20% Eps-Greedy / 80% Random,0/100,0,69.84759565293923,1.8441514610925358,0,0.4375594506371695,4.906962118594147,4.481659580572417
16000,0.5,20% Eps-Greedy / 80% Random,0/100,0,69.26588430839998,1.8405193831723774,0,0.38282078677266707,4.7325306247598995,4.361966750602672
20000,0.5,20% Eps-Greedy / 80% Random,0/100,0,69.33133379356704,1.8409295552198917,0,0.42913447885030004,4.870397370923096,4.453519804688236
4000,0.7,20% Eps-Greedy / 80% Random,0/100,0,69.97686811605766,1.8449545013027706,0,0.3827971711678008,4.13714107245689,3.766600813904529
8000,0.7,20% Eps-Greedy / 80% Random,0/100,0,70.1616145268565,1.8460995742581692,0,0.37167060300127724,4.204316896028341,3.8449032056425034
12000,0.7,20% Eps-Greedy / 80% Random,0/100,0,69.49408582540994,1.8419478462781718,0,0.40717384244496735,4.668218721625987,4.27330179179646
16000,0.7,20% Eps-Greedy / 80% Random,0/100,0,70.02516594274714,1.845254146669958,0,0.40962242963234363,4.322102271569642,3.9247367545527396
20000,0.7,20% Eps-Greedy / 80% Random,0/100,0,69.43102556929557,1.8415535802903478,0,0.41797328539191214,4.618912113428638,4.213195740652166
4000,0.9,20% Eps-Greedy / 80% Random,0/100,0,71.71757646037452,1.8556256050999917,0,0.42887692606184097,3.6163635962815643,3.199743582835163
8000,0.9,20% Eps-Greedy / 80% Random,0/100,0,71.60457761272767,1.8549407872296442,0,0.40025156652275723,4.252501065798792,3.8645064118914747
12000,0.9,20% Eps-Greedy / 80% Random,0/100,0,70.41313322165914,1.8476536698487447,0,0.3904006801222159,3.9294000411541896,3.5512562736474136
16000,0.9,20% Eps-Greedy / 80% Random,0/100,0,70.64265059336077,1.849066986102837,0,0.35916917563077355,4.360034469003661,4.013122205988328
20000,0.9,20% Eps-Greedy / 80% Random,0/100,0,70.3508921005551,1.847269608976051,0,0.34637281020967975,3.860231041381793,3.5261151437875524
4000,0.1,0% Eps-Greedy / 100% Random,0/100,0,71.58123735902025,1.8547992013681798,0,0.4209230371853597,4.5996317617701825,4.190965637200263
8000,0.1,0% Eps-Greedy / 100% Random,0/100,0,71.51079411072652,1.8543716008067994,0,0.4542017082351128,4.074577062630027,3.6326322670103544
12000,0.1,0% Eps-Greedy / 100% Random,0/100,0,70.48109404256098,1.848072636791045,0,0.3539196113118898,4.483068646260937,4.141405947564487
16000,0.1,0% Eps-Greedy / 100% Random,0/100,0,71.39298537715626,1.8536555428455113,0,0.478003130066099,3.9530630941067066,3.487316876656048
20000,0.1,0% Eps-Greedy / 100% Random,0/100,0,70.700840821666,1.8494245787479378,0,0.37034076097949176,3.8311084517327694,3.4730246033687178
4000,0.3,0% Eps-Greedy / 100% Random,0/100,0,70.96169754492705,1.851023996135627,0,0.23446304106277285,4.299990639809091,4.077784511361759
8000,0.3,0% Eps-Greedy / 100% Random,0/100,0,70.34464463734213,1.847231040036851,0,0.39669619658164257,4.123345280149214,3.7389059961830107
12000,0.3,0% Eps-Greedy / 100% Random,0/100,0,70.82219361847991,1.8501693742951106,0,0.4159856770802833,4.005226048149896,3.6014972836850525
16000,0.3,0% Eps-Greedy / 100% Random,0/100,0,70.67216384852816,1.849248388797228,0,0.3440204053184843,3.923829570718248,3.592066078015204
20000,0.3,0% Eps-Greedy / 100% Random,0/100,0,71.05822992648501,1.851614384933007,0,0.3983027861857562,3.750249646142964,3.3642037725726484
4000,0.5,0% Eps-Greedy / 100% Random,0/100,0,70.85632676677201,1.850378634501947,0,0.39524413416250753,3.8768397574387095,3.4938525358916417
8000,0.5,0% Eps-Greedy / 100% Random,0/100,0,71.81120919850005,1.8561922396893575,0,0.4155230003499879,3.7508662027846973,3.347600115050149
12000,0.5,0% Eps-Greedy / 100% Random,0/100,0,70.71142097384708,1.849489564650294,0,0.39828548121876517,3.940918411887137,3.554889843283812
16000,0.5,0% Eps-Greedy / 100% Random,0/100,0,70.93813734890169,1.8508797808413944,0,0.3551273866951488,4.113288661367801,3.7704181872880933
20000,0.5,0% Eps-Greedy / 100% Random,0/100,0,70.4481430941779,1.847869550254741,0,0.3506889023086123,4.036679047324408,3.698247057631236
4000,0.7,0% Eps-Greedy / 100% Random,0/100,0,71.18744897316925,1.852403430123032,0,0.3981801809210452,4.328779849323255,3.9428565810176495
8000,0.7,0% Eps-Greedy / 100% Random,0/100,0,70.97375985050317,1.851097812683789,0,0.37447348707222966,3.923034282102094,3.5608177076453043
12000,0.7,0% Eps-Greedy / 100% Random,0/100,0,70.63283432603488,1.8490066337955444,0,0.3911818692812047,3.9678707470143952,3.588945790348631
16000,0.7,0% Eps-Greedy / 100% Random,0/100,0,71.01417704214909,1.8513450585296554,0,0.39439360955961866,4.122733127858068,3.74059643091389
20000,0.7,0% Eps-Greedy / 100% Random,0/100,0,70.86782510191897,1.8504491046857585,0,0.41612299520601226,4.0332835059394725,3.6294174233489
4000,0.9,0% Eps-Greedy / 100% Random,0/100,0,71.23714834599723,1.8527065261423377,0,0.5187972693538293,4.325556951930419,3.81901659519203
8000,0.9,0% Eps-Greedy / 100% Random,0/100,0,70.96776199065945,1.8510611097176501,0,0.3747840612299824,3.8039829817179305,3.4414558331033884
12000,0.9,0% Eps-Greedy / 100% Random,0/100,0,70.56375741995882,1.8485816983044225,0,0.32906655776948485,3.755698288748845,3.4388886435948
16000,0.9,0% Eps-Greedy / 100% Random,0/100,0,70.99656539740229,1.8512373393523793,0,0.42431126483075576,3.8325191207403746,3.4204647685250587
20000,0.9,0% Eps-Greedy / 100% Random,0/100,0,71.00664352690546,1.8512989841007146,0,0.36224300379353774,3.801453499799423,3.451467408621326
4000,0.1,100% Eps-Greedy,0/100,1,2.7328747570701903,0.4366197291827274,1,0.3489368571491564,4.1081652092816014,3.7714852647478843
8000,0.1,100% Eps-Greedy,0/100,1,2.766335107306178,0.441904788368615,1,0.2870564754291731,3.3361432016937873,3.0613436388800546
12000,0.1,100% Eps-Greedy,0/100,1,2.7645067145537987,0.44161764910930806,1,0.29250247460134504,3.9479983307048983,3.6677527687189935
16000,0.1,100% Eps-Greedy,0/100,1,2.834908846776865,0.45253909921543295,1,0.3264044557375662,3.8108977603233924,3.4967502172012654
20000,0.1,100% Eps-Greedy,0/100,1,2.8241067407612244,0.4508811074107587,1,0.33255695322086226,4.284673100664195,3.9643730600587723
4000,0.3,100% Eps-Greedy,0/100,1,3.122451809460043,0.4944957443889798,1,0.3903367588068359,5.711719742962501,5.333639896771105
8000,0.3,100% Eps-Greedy,0/100,1,3.3313443476623927,0.5226195262847717,1,0.31461513092292126,4.159626350998822,3.85726813269134
12000,0.3,100% Eps-Greedy,0/100,1,3.2244142164986425,0.5084508272969765,1,0.371705893610039,5.375721404399608,5.01627242340501
16000,0.3,100% Eps-Greedy,0/100,1,3.161521454207764,0.4998961332985115,1,0.3424044118994,5.271191968304293,4.9410444690203335
20000,0.3,100% Eps-Greedy,0/100,1,3.0622934306842517,0.4860468026984062,1,0.3286956455843136,4.371884582804725,4.05544584983585
4000,0.5,100% Eps-Greedy,0/100,1,3.7921382603218117,0.5788841632124925,0,0.35412484914080905,5.191941347299019,4.85007341077365
8000,0.5,100% Eps-Greedy,0/100,1,3.7722939466080847,0.5766055266994281,0,0.37869251056732167,4.711788092494,4.3453524945421185
12000,0.5,100% Eps-Greedy,0/100,1,3.860637951189802,0.5866590756015244,0,0.34189052043528956,5.5192265973703964,5.1895929895505475
16000,0.5,100% Eps-Greedy,0/100,1,3.6520098600888433,0.5625319414187769,0,0.44100312676183,5.574209833106254,5.145463618959864
20000,0.5,100% Eps-Greedy,0/100,1,3.558326603015141,0.5512458075414787,0,0.35487216073738,4.563370933095621,4.220755684973682
4000,0.7,100% Eps-Greedy,0/100,1,5.534866452788581,0.7431071465306052,0,0.3655384973504516,4.106899758236885,3.7536181735018737
8000,0.7,100% Eps-Greedy,0/100,1,4.829814158829588,0.6839304203275841,0,0.388009655721684,5.051000112948277,4.675247369842032
12000,0.7,100% Eps-Greedy,0/100,1,5.240514614488415,0.7193739364605942,0,0.4468218108214886,4.793839931221809,4.35927503301576
16000,0.7,100% Eps-Greedy,0/100,1,4.888698320220076,0.6891932379375578,0,0.3943572937884134,4.355528897009543,3.9734285158365696
20000,0.7,100% Eps-Greedy,0/100,1,4.988479106609644,0.6979681575900929,0,0.40128129888615105,4.600691331752602,4.211666945481891
4000,0.9,100% Eps-Greedy,0/100,1,7.991670135616955,0.9026375496376133,0,0.43889291743331416,3.7124060639126,3.2857700590947267
8000,0.9,100% Eps-Greedy,0/100,1,11.508341132002332,1.0610127268323328,0,0.4846498149866141,3.6131122798384485,3.140719377467274
12000,0.9,100% Eps-Greedy,0/100,1,7.909146687491315,0.8981296302859906,0,0.32627514536389396,3.5818355401043913,3.267817307355937
16000,0.9,100% Eps-Greedy,0/100,1,8.03186380546277,0.9048163356279528,0,0.3697168525089824,3.213394670668152,2.8559347307746097
20000,0.9,100% Eps-Greedy,0/100,1,7.760219978998121,0.889874032380731,0,0.3506263030794033,3.699988088635404,3.3616186981714407
4000,0.1,80% Eps-Greedy / 20% Random,0/100,1,3.2860989319479446,0.5166806342519048,1,0.46979645558456423,5.356674594701829,4.8991350517327055
8000,0.1,80% Eps-Greedy / 20% Random,0/100,1,3.2230406297426164,0.5082657802755367,1,0.4678529374149861,5.766231940597857,5.3106359157983105
12000,0.1,80% Eps-Greedy / 20% Random,0/100,1,3.2251090559742037,0.5085444047409096,1,0.3660468392340477,4.338774203250784,3.9849842766321757
16000,0.1,80% Eps-Greedy / 20% Random,0/100,1,3.254707669469153,0.5125119873012035,1,0.3363930634712549,4.725494130694543,4.4013579798387275
20000,0.1,80% Eps-Greedy / 20% Random,0/100,1,3.2125969084548345,0.5068562370934057,1,0.2619309969292732,3.8864657972807315,3.636791712966898
4000,0.3,80% Eps-Greedy / 20% Random,0/100,1,3.7409045423557687,0.5729766263331766,1,0.44611485760837455,6.240505414707709,5.806647469714774
8000,0.3,80% Eps-Greedy / 20% Random,0/100,1,3.8491823623552577,0.5853684871113394,0,0.2798647846066675,4.164400434915528,3.896792562924301
12000,0.3,80% Eps-Greedy / 20% Random,0/100,1,3.566562343819311,0.5522498199282888,0,0.4085780205059609,5.774676344452183,5.378355236561662
16000,0.3,80% Eps-Greedy / 20% Random,0/100,1,3.5307574223261167,0.5478678807564946,0,0.33960681925802355,4.845767546675072,4.518417640032488
20000,0.3,80% Eps-Greedy / 20% Random,0/100,1,3.57869891631458,0.5537251617922024,0,0.41791958653680766,5.481645118056606,5.075982444135237
4000,0.5,80% Eps-Greedy / 20% Random,0/100,1,4.305180246846975,0.633991338965586,0,0.3624015631024884,3.994378950025058,3.6442342995380095
8000,0.5,80% Eps-Greedy / 20% Random,0/100,1,4.267592337401249,0.630182926667848,0,0.35778447647941086,4.83129667277605,4.485769108912079
12000,0.5,80% Eps-Greedy / 20% Random,0/100,1,4.310879000625068,0.6345658330839211,0,0.47401162839513455,5.748719123505959,5.2869644077262645
16000,0.5,80% Eps-Greedy / 20% Random,0/100,1,4.0437316177098435,0.6067823237697276,0,0.41616057208087176,4.830483099945139,4.426579440479708
20000,0.5,80% Eps-Greedy / 20% Random,0/100,1,4.0418728279219955,0.6065826449040276,0,0.3966189151903534,4.624858386668298,4.240496384093385
4000,0.7,80% Eps-Greedy / 20% Random,0/100,1,5.95810422146951,0.7751080957929597,0,0.4432369788054091,5.6428404952388975,5.211860429048928
8000,0.7,80% Eps-Greedy / 20% Random,0/100,1,5.918122513693426,0.7721839514414235,0,0.3412503665823711,4.449421390151414,4.120427936184484
12000,0.7,80% Eps-Greedy / 20% Random,0/100,1,5.483820593229414,0.7390832381223996,0,0.3570980659658602,4.02478357220283,3.6799424188524106
16000,0.7,80% Eps-Greedy / 20% Random,0/100,1,5.169934944520432,0.7134850782170461,0,0.503757317579646,4.985944677690788,4.494444272726582
20000,0.7,80% Eps-Greedy / 20% Random,0/100,1,5.5090050046641394,0.7410731669089962,0,0.4341201545221482,4.727826116959542,4.305962875052834
4000,0.9,80% Eps-Greedy / 20% Random,0/100,1,9.372725302378253,0.9718658888272337,0,0.39829819795936594,3.601188619598419,3.2151473342544925
8000,0.9,80% Eps-Greedy / 20% Random,0/100,1,9.502907028943437,0.9778564803944085,0,0.3850984386251897,4.930116323657542,4.557274797647791
12000,0.9,80% Eps-Greedy / 20% Random,0/100,1,8.614606661173593,0.9352354525580857,0,0.35011267021608933,3.9698905538658456,3.632034796265197
16000,0.9,80% Eps-Greedy / 20% Random,0/100,1,9.866910802467478,0.9941812021689462,0,0.4430734884615237,3.776867202588094,3.3460506267420107
20000,0.9,80% Eps-Greedy / 20% Random,0/100,1,8.603273608187607,0.9346637349007751,0,0.35968010144321516,3.4029398421263553,3.0555166532985796
4000,0.1,60% Eps-Greedy / 40% Random,0/100,1,3.7705398543656123,0.5764035356134548,0,0.44677008039949745,6.010839397324192,5.576326229540134
8000,0.1,60% Eps-Greedy / 40% Random,0/100,1,3.5460925883789636,0.5497500708297942,1,0.33601047107295745,4.728822114227004,4.4050685557694855
12000,0.1,60% Eps-Greedy / 40% Random,0/100,1,3.5941897475048714,0.5556010010197694,1,0.43708028169594765,5.709564124710118,5.284740755629611
16000,0.1,60% Eps-Greedy / 40% Random,0/100,1,3.6582692900812424,0.5632756713130996,0,0.41629913388255463,5.929461646217272,5.525419424950157
20000,0.1,60% Eps-Greedy / 40% Random,0/100,1,3.644963967095709,0.5616932393840757,0,0.3536197728315117,4.853390838571455,4.512027978355384
4000,0.3,60% Eps-Greedy / 40% Random,0/100,1,4.179338352028856,0.6211075322995793,0,0.5696071986520561,5.869046737859712,5.311696451823096
8000,0.3,60% Eps-Greedy / 40% Random,0/100,1,4.093088227315171,0.6120511060484378,0,0.3709158540942101,4.440914952947803,4.082256011469033
12000,0.3,60% Eps-Greedy / 40% Random,0/100,1,4.158254723105497,0.6189110894809666,0,0.48848608389417736,5.199611187134083,4.723382015855347
16000,0.3,60% Eps-Greedy / 40% Random,0/100,1,3.8473143003158716,0.5851576667635766,0,0.35401024091185557,4.366892917454105,4.025139589157689
20000,0.3,60% Eps-Greedy / 40% Random,0/100,1,4.205838488853484,0.6238525910449072,0,0.46629301886779856,5.642803543841621,5.188767437589263
4000,0.5,60% Eps-Greedy / 40% Random,0/100,1,5.366073103455472,0.7296565848866209,0,0.6132998091257484,5.965803868763732,5.364760972253424
8000,0.5,60% Eps-Greedy / 40% Random,0/100,1,5.278733691246339,0.7225297526735205,0,0.4067065570518918,4.494124332616975,4.0996746881805235
12000,0.5,60% Eps-Greedy / 40% Random,0/100,1,4.717010802551469,0.6736668708361452,0,0.459072052962249,5.00863906369934,4.56182392335253
16000,0.5,60% Eps-Greedy / 40% Random,0/100,1,4.85541298185422,0.6862261751528929,0,0.40877309142283585,4.485373617302595,4.0888574384952
20000,0.5,60% Eps-Greedy / 40% Random,0/100,1,4.658888549647665,0.6682823213406952,0,0.3994252205136043,4.096929205993213,3.7097608980950483
4000,0.7,60% Eps-Greedy / 40% Random,0/100,1,5.668273691093307,0.7534508118756875,0,0.2525270542404342,4.103173453676401,3.862903312051407
8000,0.7,60% Eps-Greedy / 40% Random,0/100,1,6.6242195720148525,0.821134719509612,0,0.35013707015010126,3.7224504289794043,3.384570271444743
12000,0.7,60% Eps-Greedy / 40% Random,0/100,1,7.07929174474166,0.8499898104105862,0,0.54377274706318,4.115139771316622,3.5836239368688823
16000,0.7,60% Eps-Greedy / 40% Random,0/100,1,5.813960428050998,0.7644720714767935,0,0.42370015286622,4.14605497405622,3.7346117338054396
20000,0.7,60% Eps-Greedy / 40% Random,0/100,1,6.2803554239467,0.7979842224459379,0,0.4064217301018103,3.8312829690240555,3.4371181515376854
4000,0.9,60% Eps-Greedy / 40% Random,0/100,1,10.124077121206327,1.005355444782026,0,0.3734290389132406,3.7294058372608347,3.368233710963034
8000,0.9,60% Eps-Greedy / 40% Random,0/100,1,10.063099990504,1.002731788014125,0,0.36112715484383057,3.676848776574677,3.327978534346287
12000,0.9,60% Eps-Greedy / 40% Random,0/100,1,9.225200222421384,0.9649758007984821,0,0.3849438720910827,3.462063749784917,3.0893767903092746
16000,0.9,60% Eps-Greedy / 40% Random,0/100,1,9.322556456953167,0.9695350221077865,0,0.38556369383962885,3.3048822240625046,2.9315754428383154
20000,0.9,60% Eps-Greedy / 40% Random,0/100,1,10.188385125120496,1.0081053531107205,0,0.3970666623695125,3.458485695725817,3.073675945971744
4000,0.1,40% Eps-Greedy / 60% Random,0/100,1,4.368998485295164,0.6403818941423756,0,0.29041395920407603,3.7803345794829286,3.502177532894293
8000,0.1,40% Eps-Greedy / 60% Random,0/100,1,4.557386003970892,0.6587158142517365,0,0.44262510934791016,5.612489437798904,5.182121241066434
12000,0.1,40% Eps-Greedy / 60% Random,0/100,1,4.335125885860786,0.6370017132864828,0,0.34261990289157246,3.97785674840955,3.6474937581334177
16000,0.1,40% Eps-Greedy / 60% Random,0/100,1,4.459541293495155,0.6492901896652732,0,0.5010231175122948,5.435573165108087,4.946806960211232
20000,0.1,40% Eps-Greedy / 60% Random,0/100,1,4.243941747584911,0.6277694141369243,0,0.44460361614860583,5.360831506254021,4.928484802720856
4000,0.3,40% Eps-Greedy / 60% Random,0/100,1,4.565111238514859,0.6594513644956371,0,0.4824460635585117,5.008863228262725,4.538674077319654
8000,0.3,40% Eps-Greedy / 60% Random,0/100,1,4.589789081234651,0.6617927284652356,0,0.4414984812301153,5.142429235350396,4.71318766673572
12000,0.3,40% Eps-Greedy / 60% Random,0/100,1,4.548282316936112,0.6578474139933124,0,0.42151291643407,4.294770212055247,3.8855142082366165
16000,0.3,40% Eps-Greedy / 60% Random,0/100,1,4.811371162180598,0.6822688608454672,0,0.482287732985327,5.438418959620168,4.96838813925028
20000,0.3,40% Eps-Greedy / 60% Random,0/100,1,4.64414248517536,0.6669055356953337,0,0.4806407497834313,5.374032492367627,4.905648655199637
4000,0.5,40% Eps-Greedy / 60% Random,0/100,1,5.7929476680867165,0.7628996052185768,0,0.43597957364805745,5.549192663116435,5.1254700020838175
8000,0.5,40% Eps-Greedy / 60% Random,0/100,1,5.335273568724102,0.7271566929903374,0,0.43582506970321216,5.099980622514045,4.6764124654262735
12000,0.5,40% Eps-Greedy / 60% Random,0/100,1,6.083681624771257,0.7841664781911291,0,0.3687717337338079,5.051831828208396,4.695317007090028
16000,0.5,40% Eps-Greedy / 60% Random,0/100,1,5.484067261986894,0.7391027727641946,0,0.439802711842838,5.060661964209868,4.63311616498247
20000,0.5,40% Eps-Greedy / 60% Random,0/100,1,5.571965831373401,0.7460084445624993,0,0.381066262438608,4.305510026626534,3.9367006768033663
4000,0.7,40% Eps-Greedy / 60% Random,0/100,1,7.407240197903548,0.8696564279420897,0,0.4344289228992924,5.61447837244419,5.192306362160338
8000,0.7,40% Eps-Greedy / 60% Random,0/100,1,7.661264819169441,0.8843004744159393,0,0.41558329565163243,3.703781188831463,3.3004548057952707
12000,0.7,40% Eps-Greedy / 60% Random,0/100,1,6.343134760771377,0.8023039381415418,0,0.429567018444673,3.7258045618801185,3.3084944560508864
16000,0.7,40% Eps-Greedy / 60% Random,0/100,1,7.414702558994213,0.8700937339782322,0,0.37430942210114665,4.015504751742039,3.6534522422563325
20000,0.7,40% Eps-Greedy / 60% Random,0/100,1,6.752541117071372,0.8294672373412126,0,0.43125797548843275,3.6028696877650153,3.183868624892023
4000,0.9,40% Eps-Greedy / 60% Random,0/100,1,9.888398134262271,0.9951259439939565,0,0.42444189470132027,4.387220018298595,3.975035036212715
8000,0.9,40% Eps-Greedy / 60% Random,0/100,1,9.28695797831092,0.9678734804539256,0,0.4031408062924685,3.223313543378379,2.832429649701351
12000,0.9,40% Eps-Greedy / 60% Random,0/100,1,8.868261074609203,0.9478384699175485,0,0.3503915163507478,3.233421860448722,2.8952872567134147
16000,0.9,40% Eps-Greedy / 60% Random,0/100,1,10.126097154114653,1.0054420898781455,0,0.4571976561213698,3.562411343148999,3.1174705996430694
20000,0.9,40% Eps-Greedy / 60% Random,0/100,1,10.505940501321303,1.0214349369181646,0,0.3380806928688907,3.285198419590145,2.9593746393366955
4000,0.1,20% Eps-Greedy / 80% Random,0/100,1,5.96927376551331,0.7759214971569315,0,0.30162244905375085,5.40999555312788,5.120630016689569
8000,0.1,20% Eps-Greedy / 80% Random,0/100,1,5.781281491883092,0.7620241157849545,0,0.34148551862428184,3.862636284512156,3.533407678503314
