Dataset Size,Epsilon,Proportions,Init Mode,Extra Steps,Coverage Ratio,Convergence,Final Reward,V Optimal Gap,Q Optimal Gap
8000,0.1,60% Eps-Greedy / 40% Random,100/0,1.0,2.3938078862239593,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,60% Eps-Greedy / 40% Random,100/0,1.0,2.247434226253879,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,60% Eps-Greedy / 40% Random,100/0,1.0,2.200670355730249,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,60% Eps-Greedy / 40% Random,100/0,1.0,2.1417801557615754,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,60% Eps-Greedy / 40% Random,100/0,1.0,2.8457709648769534,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,60% Eps-Greedy / 40% Random,100/0,1.0,2.534522493626782,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,60% Eps-Greedy / 40% Random,100/0,1.0,2.4996152831403387,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,60% Eps-Greedy / 40% Random,100/0,1.0,2.6268286053264993,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,60% Eps-Greedy / 40% Random,100/0,1.0,2.708920271078369,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,60% Eps-Greedy / 40% Random,100/0,1.0,3.5021346990338924,0,-0.1,2.2423233442720845,2.1448310249559066
8000,0.5,60% Eps-Greedy / 40% Random,100/0,1.0,4.340021956172441,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,60% Eps-Greedy / 40% Random,100/0,1.0,4.589586308245131,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,60% Eps-Greedy / 40% Random,100/0,1.0,4.681847311318188,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,60% Eps-Greedy / 40% Random,100/0,1.0,4.189194582369979,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,60% Eps-Greedy / 40% Random,100/0,1.0,68.22843712901357,0,-0.36040608999999996,3.9158764982172194,3.5579780889010415
8000,0.7,60% Eps-Greedy / 40% Random,100/0,1.0,67.742190351372,0,-0.1,2.2423233442720845,2.1448310249559066
12000,0.7,60% Eps-Greedy / 40% Random,100/0,1.0,39.12668767852896,0,-0.1,2.2423233442720845,2.1448310249559066
16000,0.7,60% Eps-Greedy / 40% Random,100/0,1.0,43.608661654058956,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,60% Eps-Greedy / 40% Random,100/0,1.0,35.736925926577285,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,60% Eps-Greedy / 40% Random,100/0,1.0,94.88832491277834,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.9,60% Eps-Greedy / 40% Random,100/0,1.0,91.67759950814671,0,-0.1,4.849600893701011,4.752108574384833
12000,0.9,60% Eps-Greedy / 40% Random,100/0,1.0,98.15397360785413,0,-0.1,3.207497305502242,3.1100049861860644
16000,0.9,60% Eps-Greedy / 40% Random,100/0,1.0,94.42925350489355,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.9,60% Eps-Greedy / 40% Random,100/0,1.0,90.60182616384854,0,-0.1,2.339815663588262,2.242323344272084
4000,0.1,40% Eps-Greedy / 60% Random,100/0,1.0,3.5822893923794763,0,-0.1,1.5598771090588417,1.4623847897426634
8000,0.1,40% Eps-Greedy / 60% Random,100/0,1.0,2.8223341170195075,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,40% Eps-Greedy / 60% Random,100/0,1.0,2.724822015257008,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,40% Eps-Greedy / 60% Random,100/0,1.0,2.8971044949400446,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,40% Eps-Greedy / 60% Random,100/0,1.0,2.9833374465010833,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,40% Eps-Greedy / 60% Random,100/0,1.0,3.131809584631068,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,40% Eps-Greedy / 60% Random,100/0,1.0,3.337215864050072,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,40% Eps-Greedy / 60% Random,100/0,1.0,3.2651823321162268,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,40% Eps-Greedy / 60% Random,100/0,1.0,3.3017311015059385,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,40% Eps-Greedy / 60% Random,100/0,1.0,3.51301902920573,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,40% Eps-Greedy / 60% Random,100/0,1.0,5.500098311095566,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,40% Eps-Greedy / 60% Random,100/0,1.0,8.304374259058187,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,40% Eps-Greedy / 60% Random,100/0,1.0,5.953241430128704,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,40% Eps-Greedy / 60% Random,100/0,1.0,6.0747463787160365,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,40% Eps-Greedy / 60% Random,100/0,1.0,7.161295419279636,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,40% Eps-Greedy / 60% Random,100/0,1.0,69.54598231169045,0,-0.1,1.5598771090588417,1.4623847897426634
8000,0.7,40% Eps-Greedy / 60% Random,100/0,1.0,18.824459778478257,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,40% Eps-Greedy / 60% Random,100/0,1.0,41.2670653823947,0,-0.1,2.2423233442720845,2.1448310249559066
16000,0.7,40% Eps-Greedy / 60% Random,100/0,1.0,22.228771829468204,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,40% Eps-Greedy / 60% Random,100/0,1.0,25.723172924313204,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,40% Eps-Greedy / 60% Random,100/0,1.0,128.56249635071669,0,-0.1,3.207497305502242,3.110004986186065
8000,0.9,40% Eps-Greedy / 60% Random,100/0,1.0,90.91275823886475,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.9,40% Eps-Greedy / 60% Random,100/0,1.0,101.28533822780093,0,-0.1,3.2172465374338604,3.1197542181176825
16000,0.9,40% Eps-Greedy / 60% Random,100/0,1.0,96.48165404496554,0,-0.1,2.339815663588262,2.242323344272084
20000,0.9,40% Eps-Greedy / 60% Random,100/0,1.0,96.95721746563716,0,-0.1,2.339815663588262,2.242323344272084
4000,0.1,20% Eps-Greedy / 80% Random,100/0,1.0,5.098591271549027,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,20% Eps-Greedy / 80% Random,100/0,1.0,5.7664224235931,0,-0.1,2.2423233442720845,2.1448310249559066
12000,0.1,20% Eps-Greedy / 80% Random,100/0,1.0,4.978891701576965,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,20% Eps-Greedy / 80% Random,100/0,1.0,4.609178120239271,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,20% Eps-Greedy / 80% Random,100/0,1.0,4.69935041143258,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,20% Eps-Greedy / 80% Random,100/0,1.0,5.685225686072818,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.3,20% Eps-Greedy / 80% Random,100/0,1.0,5.246232914957671,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.3,20% Eps-Greedy / 80% Random,100/0,1.0,6.6162633036740335,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,20% Eps-Greedy / 80% Random,100/0,1.0,5.397789369065632,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,20% Eps-Greedy / 80% Random,100/0,1.0,5.443877488513586,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,20% Eps-Greedy / 80% Random,100/0,1.0,9.565692188100446,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.5,20% Eps-Greedy / 80% Random,100/0,1.0,14.476110676715825,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,20% Eps-Greedy / 80% Random,100/0,1.0,9.439881555231027,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.5,20% Eps-Greedy / 80% Random,100/0,1.0,7.645573390259577,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,20% Eps-Greedy / 80% Random,100/0,1.0,9.924317480626327,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,20% Eps-Greedy / 80% Random,100/0,1.0,76.81268720345587,0,-0.1,1.9044052162902814,1.8069128969741035
8000,0.7,20% Eps-Greedy / 80% Random,100/0,1.0,76.99674990215493,0,-0.1,2.339815663588262,2.242323344272084
12000,0.7,20% Eps-Greedy / 80% Random,100/0,1.0,42.702977403745265,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.7,20% Eps-Greedy / 80% Random,100/0,1.0,71.84856604327321,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,20% Eps-Greedy / 80% Random,100/0,1.0,52.02917091608336,1,-0.002507680683822407,0.19498463863235507,0.1949846386323551
4000,0.9,20% Eps-Greedy / 80% Random,100/0,1.0,103.08716033580887,0,-0.1,4.33820936772695,4.240717048410772
8000,0.9,20% Eps-Greedy / 80% Random,100/0,1.0,101.17244632944767,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.9,20% Eps-Greedy / 80% Random,100/0,1.0,98.84881832849723,0,-0.1,3.2172465374338604,3.1197542181176825
16000,0.9,20% Eps-Greedy / 80% Random,100/0,1.0,94.85391230329566,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.9,20% Eps-Greedy / 80% Random,100/0,1.0,101.97206591472255,0,-0.1,3.2172465374338604,3.1197542181176825
4000,0.1,0% Eps-Greedy / 100% Random,100/0,1.0,149.7467594608926,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.1,0% Eps-Greedy / 100% Random,100/0,1.0,125.63594582900785,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.1,0% Eps-Greedy / 100% Random,100/0,1.0,108.89923825413968,0,-0.1,2.3398156635882623,2.2423233442720845
16000,0.1,0% Eps-Greedy / 100% Random,100/0,1.0,109.46471508717269,0,-0.1,2.2423233442720845,2.1448310249559066
20000,0.1,0% Eps-Greedy / 100% Random,100/0,1.0,117.14497024536277,0,-0.1,2.333121333525825,2.235629014209647
4000,0.3,0% Eps-Greedy / 100% Random,100/0,1.0,130.0785563524857,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.3,0% Eps-Greedy / 100% Random,100/0,1.0,139.20386329528728,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.3,0% Eps-Greedy / 100% Random,100/0,1.0,125.86887623048311,0,-1.6376719208410009,4.7451692263432435,3.1100049861860644
16000,0.3,0% Eps-Greedy / 100% Random,100/0,1.0,130.42857662914966,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.3,0% Eps-Greedy / 100% Random,100/0,1.0,126.74337765817282,0,-0.1,3.606577792877581,3.5090854735614037
4000,0.5,0% Eps-Greedy / 100% Random,100/0,1.0,123.90536317540626,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.5,0% Eps-Greedy / 100% Random,100/0,1.0,137.5153268758946,0,-0.10000000000000002,3.2172465374338604,3.1197542181176825
12000,0.5,0% Eps-Greedy / 100% Random,100/0,1.0,129.88668018513115,0,-0.1,3.2172465374338604,3.1197542181176825
16000,0.5,0% Eps-Greedy / 100% Random,100/0,1.0,111.39704026813492,0,-0.1,4.328460135795332,4.230967816479154
20000,0.5,0% Eps-Greedy / 100% Random,100/0,1.0,118.13249104796931,0,-0.1,4.33820936772695,4.240717048410772
4000,0.7,0% Eps-Greedy / 100% Random,100/0,1.0,130.06744741460653,0,-0.1,3.2172465374338604,3.1197542181176825
8000,0.7,0% Eps-Greedy / 100% Random,100/0,1.0,131.02286333102006,0,-0.1,3.2172465374338604,3.1197542181176825
12000,0.7,0% Eps-Greedy / 100% Random,100/0,1.0,132.69688874759856,0,-0.1,2.2423233442720845,2.1448310249559066
16000,0.7,0% Eps-Greedy / 100% Random,100/0,1.0,137.02388628586843,0,-0.1,3.2172465374338604,3.1197542181176825
20000,0.7,0% Eps-Greedy / 100% Random,100/0,1.0,102.36749919765606,0,-0.1,3.2172465374338604,3.1197542181176825
4000,0.9,0% Eps-Greedy / 100% Random,100/0,1.0,130.65998537214088,0,-0.1,3.345887778377932,3.2483954590617543
8000,0.9,0% Eps-Greedy / 100% Random,100/0,1.0,113.21964418285987,0,-0.1,2.339815663588262,2.242323344272084
12000,0.9,0% Eps-Greedy / 100% Random,100/0,1.0,111.27682016429678,0,-0.1,2.339815663588262,2.242323344272084
16000,0.9,0% Eps-Greedy / 100% Random,100/0,1.0,132.7442380411779,0,-0.1,2.339815663588262,2.242323344272084
20000,0.9,0% Eps-Greedy / 100% Random,100/0,1.0,109.03915115475394,0,-0.1,2.339815663588262,2.2423233442720845
4000,0.1,100% Eps-Greedy,80/20,0.0,65.11300730429842,0,-0.1,1.169907831794131,1.0724155124779533
8000,0.1,100% Eps-Greedy,80/20,0.0,65.0444537959403,0,-0.1,1.169907831794131,1.0724155124779533
12000,0.1,100% Eps-Greedy,80/20,0.0,64.9920947153147,0,-0.1,1.169907831794131,1.0724155124779533
16000,0.1,100% Eps-Greedy,80/20,0.0,65.04435400369083,0,-0.1,1.0724155124779533,0.9749231931617758
20000,0.1,100% Eps-Greedy,80/20,0.0,65.02686224200144,0,-0.1,1.169907831794131,1.0724155124779533
4000,0.3,100% Eps-Greedy,80/20,0.0,65.21850181779462,0,-0.1,1.169907831794131,1.0724155124779533
8000,0.3,100% Eps-Greedy,80/20,0.0,65.22395487670977,0,-3.3148900000000006,8.318209506264711,5.005827186948533
12000,0.3,100% Eps-Greedy,80/20,0.0,65.16396949791769,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.3,100% Eps-Greedy,80/20,0.0,65.17092657941319,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,100% Eps-Greedy,80/20,0.0,65.1842660603045,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.5,100% Eps-Greedy,80/20,0.0,65.34350522134217,0,-0.1,0.48746159658088783,0.3899692772647103
8000,0.5,100% Eps-Greedy,80/20,0.0,65.29406340706093,0,-0.1,0.1949846386323551,0.09749231931617752
12000,0.5,100% Eps-Greedy,80/20,0.0,65.3395912276132,0,-0.25376719208410004,0.2512595114002775,-3.7364323621336136e-17
16000,0.5,100% Eps-Greedy,80/20,0.0,65.35061126984758,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.5,100% Eps-Greedy,80/20,0.0,65.32146331503785,0,-0.1,0.1949846386323551,0.09749231931617752
4000,0.7,100% Eps-Greedy,80/20,0.0,65.79617564530264,0,-0.1,0.5849539158970654,0.48746159658088783
8000,0.7,100% Eps-Greedy,80/20,0.0,65.87687555348043,0,-0.1,0.1949846386323551,0.09749231931617752
12000,0.7,100% Eps-Greedy,80/20,0.0,66.13001689937805,0,-0.25376719208410004,0.2512595114002775,-3.7364323621336136e-17
16000,0.7,100% Eps-Greedy,80/20,0.0,65.94434277349801,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.7,100% Eps-Greedy,80/20,0.0,65.97675453191371,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.9,100% Eps-Greedy,80/20,0.0,70.2484116406055,0,-0.25376719208410004,1.8381957267310627,1.5869362153307849
8000,0.9,100% Eps-Greedy,80/20,0.0,75.76443509079718,0,-0.1,1.4623847897426638,1.364892470426486
12000,0.9,100% Eps-Greedy,80/20,0.0,74.40705074387235,0,-0.1,0.3899692772647103,0.2924769579485327
16000,0.9,100% Eps-Greedy,80/20,0.0,69.57552159902865,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.9,100% Eps-Greedy,80/20,0.0,72.06063196114027,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,80% Eps-Greedy / 20% Random,80/20,0.0,65.17804299767721,0,-0.1,1.169907831794131,1.0724155124779533
8000,0.1,80% Eps-Greedy / 20% Random,80/20,0.0,65.21221447433884,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.1,80% Eps-Greedy / 20% Random,80/20,0.0,65.27410504486659,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
16000,0.1,80% Eps-Greedy / 20% Random,80/20,0.0,65.22452263648854,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,80% Eps-Greedy / 20% Random,80/20,0.0,65.22407180151629,0,-1.6376719208410009,1.635164240157178,-3.7364323621336136e-17
4000,0.3,80% Eps-Greedy / 20% Random,80/20,0.0,65.24276110599452,0,-0.36040608999999996,1.3328216024779533,0.9749231931617758
8000,0.3,80% Eps-Greedy / 20% Random,80/20,0.0,65.32735039238923,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
12000,0.3,80% Eps-Greedy / 20% Random,80/20,0.0,65.34889726078735,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.3,80% Eps-Greedy / 20% Random,80/20,0.0,65.3636996429195,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.3,80% Eps-Greedy / 20% Random,80/20,0.0,65.30042357269646,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
4000,0.5,80% Eps-Greedy / 20% Random,80/20,0.0,65.53651597532667,0,-0.1,0.1949846386323551,0.09749231931617752
8000,0.5,80% Eps-Greedy / 20% Random,80/20,0.0,65.45854623105538,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.5,80% Eps-Greedy / 20% Random,80/20,0.0,65.43995771599668,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.5,80% Eps-Greedy / 20% Random,80/20,0.0,65.48040476803857,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.5,80% Eps-Greedy / 20% Random,80/20,0.0,65.44377525844995,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,80% Eps-Greedy / 20% Random,80/20,0.0,66.13882602262555,0,-0.1,0.3899692772647103,0.2924769579485327
8000,0.7,80% Eps-Greedy / 20% Random,80/20,0.0,66.25379514600868,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
12000,0.7,80% Eps-Greedy / 20% Random,80/20,0.0,66.07242528274915,0,-0.1,2.993014203006652,2.895521883690474
16000,0.7,80% Eps-Greedy / 20% Random,80/20,0.0,66.40647661797605,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.7,80% Eps-Greedy / 20% Random,80/20,0.0,66.19866199531381,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.9,80% Eps-Greedy / 20% Random,80/20,0.0,70.85698891775502,0,-0.1,1.852354067007374,1.7548617476911963
8000,0.9,80% Eps-Greedy / 20% Random,80/20,0.0,72.14845377487156,0,-0.1,0.3899692772647103,0.2924769579485327
12000,0.9,80% Eps-Greedy / 20% Random,80/20,0.0,75.8949950529719,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.9,80% Eps-Greedy / 20% Random,80/20,0.0,70.91562226801678,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,80% Eps-Greedy / 20% Random,80/20,0.0,72.04060571758909,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,60% Eps-Greedy / 40% Random,80/20,0.0,65.3910894983526,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
8000,0.1,60% Eps-Greedy / 40% Random,80/20,0.0,65.49359280944866,0,-0.1,0.1949846386323551,0.09749231931617752
12000,0.1,60% Eps-Greedy / 40% Random,80/20,0.0,65.44226640739448,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.1,60% Eps-Greedy / 40% Random,80/20,0.0,65.36204834838512,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,60% Eps-Greedy / 40% Random,80/20,0.0,65.4638569515037,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.3,60% Eps-Greedy / 40% Random,80/20,0.0,65.76018595289818,0,-0.1,1.169907831794131,1.0724155124779533
8000,0.3,60% Eps-Greedy / 40% Random,80/20,0.0,65.46126593261745,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
12000,0.3,60% Eps-Greedy / 40% Random,80/20,0.0,65.50297198951242,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
16000,0.3,60% Eps-Greedy / 40% Random,80/20,0.0,65.54925444224298,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.3,60% Eps-Greedy / 40% Random,80/20,0.0,65.5507242048447,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.5,60% Eps-Greedy / 40% Random,80/20,0.0,65.69997025156022,0,-0.1,0.1949846386323551,0.09749231931617752
8000,0.5,60% Eps-Greedy / 40% Random,80/20,0.0,65.86826980677576,0,-0.1,0.1949846386323551,0.09749231931617752
12000,0.5,60% Eps-Greedy / 40% Random,80/20,0.0,65.77211220324948,0,-0.1,0.1949846386323551,0.09749231931617752
16000,0.5,60% Eps-Greedy / 40% Random,80/20,0.0,65.60452776305146,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.5,60% Eps-Greedy / 40% Random,80/20,0.0,65.85991289694854,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.7,60% Eps-Greedy / 40% Random,80/20,0.0,67.36307756439687,0,-0.1,2.2423233442720845,2.1448310249559066
8000,0.7,60% Eps-Greedy / 40% Random,80/20,0.0,66.53476906851851,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
12000,0.7,60% Eps-Greedy / 40% Random,80/20,0.0,66.57448610430703,0,-0.1,2.2423233442720845,2.1448310249559066
16000,0.7,60% Eps-Greedy / 40% Random,80/20,0.0,66.73657638395292,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
20000,0.7,60% Eps-Greedy / 40% Random,80/20,0.0,66.69358802481631,0,-0.1,0.1949846386323551,0.09749231931617752
4000,0.9,60% Eps-Greedy / 40% Random,80/20,0.0,87.6691813599961,0,-0.1,3.283438271599837,3.1859459522836593
8000,0.9,60% Eps-Greedy / 40% Random,80/20,0.0,70.66951989212318,0,-0.1,2.2423233442720845,2.1448310249559066
12000,0.9,60% Eps-Greedy / 40% Random,80/20,0.0,73.0312194181205,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.9,60% Eps-Greedy / 40% Random,80/20,0.0,74.70187946112807,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.9,60% Eps-Greedy / 40% Random,80/20,0.0,70.91795501423448,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
4000,0.1,40% Eps-Greedy / 60% Random,80/20,0.0,65.98205379537723,0,-0.23839047287569004,3.485653503185252,3.249770710993384
8000,0.1,40% Eps-Greedy / 60% Random,80/20,0.0,66.0361153424757,0,-0.1,0.09749231931617751,-3.7364323621336136e-17
12000,0.1,40% Eps-Greedy / 60% Random,80/20,0.0,65.84144549694341,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
16000,0.1,40% Eps-Greedy / 60% Random,80/20,0.0,65.88583033433805,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
20000,0.1,40% Eps-Greedy / 60% Random,80/20,0.0,65.88591489471517,1,-0.002507680683822407,-3.4841365025117815e-17,-3.7364323621336136e-17
