state,action,reward,next_state,policy_id
30,2,-0.1,30,1
30,3,-0.1,31,1
31,0,-0.1,31,1
31,0,-0.1,31,1
31,0,-0.1,31,1
31,1,-0.1,41,1
41,0,-0.1,31,1
31,2,-0.1,30,1
30,2,-0.1,30,1
30,3,-0.1,31,1
31,2,-0.1,30,1
30,1,-0.1,30,1
30,1,-0.1,30,1
30,3,-0.1,31,1
31,2,-0.1,30,1
30,1,-0.1,30,1
30,2,-0.1,30,1
30,2,-0.1,30,1
30,1,-0.1,30,1
30,3,-0.1,31,1
31,1,-0.1,41,1
41,2,-0.1,41,1
41,3,-0.1,41,1
41,3,-0.1,41,1
41,2,-0.1,41,1
41,1,-0.1,51,1
51,1,-0.1,61,1
35,2,-0.1,35,0
35,1,-0.1,35,0
35,0,-0.1,25,0
25,1,-0.1,35,0
35,1,-0.1,35,0
35,0,-0.1,25,0
25,3,-0.1,26,0
26,1,-0.1,36,0
36,2,-0.1,35,0
35,3,-0.1,36,0
36,3,-0.1,36,0
36,3,-0.1,36,0
36,0,-0.1,26,0
26,0,-0.1,16,0
16,0,-0.1,6,0
6,3,-0.1,7,0
7,3,-0.1,8,0
8,0,-0.1,8,0
8,1,-0.1,18,0
2,2,-0.1,1,1
1,1,-0.1,1,1
1,3,-0.1,2,1
2,2,-0.1,1,1
1,3,-0.1,2,1
2,0,-0.1,2,1
2,0,-0.1,2,1
2,1,-0.1,12,1
12,2,-0.1,12,1
12,1,-0.1,12,1
12,1,-0.1,12,1
12,0,-0.1,2,1
2,3,-0.1,3,1
3,0,-0.1,3,1
3,2,-0.1,2,1
2,1,-0.1,12,1
12,3,-0.1,13,1
13,0,-0.1,3,1
3,0,-0.1,3,1
3,1,-0.1,13,1
13,2,-0.1,12,1
12,0,-0.1,2,1
2,0,-0.1,2,1
2,2,-0.1,1,1
1,3,-0.1,2,1
2,2,-0.1,1,1
1,1,-0.1,1,1
1,1,-0.1,1,1
1,0,-0.1,1,1
1,3,-0.1,2,1
2,3,-0.1,3,1
3,2,-0.1,2,1
2,0,-0.1,2,1
2,3,-0.1,3,1
3,3,-0.1,3,1
3,3,-0.1,3,1
3,2,-0.1,2,1
2,1,-0.1,12,1
12,1,-0.1,12,1
12,3,-0.1,13,1
13,0,-0.1,3,1
3,3,-0.1,3,1
3,1,-0.1,13,1
13,1,-0.1,23,1
23,3,-0.1,24,1
24,3,-0.1,25,1
25,1,-0.1,35,1
35,0,-0.1,25,1
25,0,-0.1,15,1
15,3,-0.1,16,1
53,0,-0.1,53,0
53,2,-0.1,52,0
52,0,-0.1,52,0
52,0,-0.1,52,0
52,3,-0.1,53,0
53,2,-0.1,52,0
52,2,-0.1,51,0
51,0,-0.1,41,0
41,0,-0.1,31,0
31,3,-0.1,32,0
28,2,-0.1,28,0
28,0,-0.1,18,0
0,2,-0.1,0,1
0,3,-0.1,1,1
1,0,-0.1,1,1
