state,action,reward,next_state
9,0,-0.1,9
9,0,-0.1,9
9,2,-0.1,8
8,3,-0.1,9
9,0,-0.1,9
9,2,-0.1,8
8,0,-0.1,8
8,2,-0.1,7
7,2,-0.1,6
6,0,-0.1,6
6,2,-0.1,5
5,3,-0.1,6
6,3,-0.1,7
7,0,-0.1,7
7,0,-0.1,7
7,0,-0.1,7
7,1,-0.1,7
7,0,-0.1,7
7,3,-0.1,8
8,3,-0.1,9
9,3,-0.1,9
9,0,-0.1,9
9,0,-0.1,9
9,3,-0.1,9
9,1,-0.1,19
19,2,-0.1,18
18,3,-5.0,18
18,0,-5.0,18
18,0,-5.0,18
18,0,-5.0,18
18,0,-5.0,18
41,0,-0.1,31
31,3,-0.1,32
32,2,-5.0,32
32,3,-5.0,32
32,3,-5.0,32
32,3,-5.0,32
32,0,-5.0,32
12,1,-0.1,12
12,3,-0.1,13
13,0,-0.1,3
3,0,-0.1,3
3,2,-0.1,2
2,3,-0.1,3
3,3,-0.1,3
3,3,-0.1,3
3,0,-0.1,3
3,3,-0.1,3
3,3,-0.1,3
3,2,-0.1,2
2,3,-0.1,3
3,3,-0.1,3
3,1,-0.1,13
13,0,-0.1,3
3,1,-0.1,13
13,0,-0.1,3
3,0,-0.1,3
3,0,-0.1,3
3,2,-0.1,2
2,2,-0.1,1
1,2,-0.1,0
0,2,-0.1,0
0,2,-0.1,0
0,2,-0.1,0
0,0,-0.1,0
0,3,-0.1,1
1,1,-0.1,1
1,0,-0.1,1
1,3,-0.1,2
2,2,-0.1,1
1,0,-0.1,1
1,0,-0.1,1
1,0,-0.1,1
1,1,-0.1,1
1,0,-0.1,1
1,2,-0.1,0
0,2,-0.1,0
0,3,-0.1,1
1,2,-0.1,0
0,2,-0.1,0
0,2,-0.1,0
0,0,-0.1,0
0,0,-0.1,0
0,2,-0.1,0
0,0,-0.1,0
0,0,-0.1,0
0,0,-0.1,0
0,3,-0.1,1
0,1,-0.1,10
10,2,-0.1,10
10,1,-0.1,20
20,0,-0.1,10
10,1,-0.1,20
20,0,-0.1,10
10,3,-0.1,10
10,0,-0.1,0
0,1,-0.1,10
10,3,-0.1,10
10,2,-0.1,10
10,1,-0.1,20
20,2,-0.1,20
20,3,-0.1,20
20,1,-0.1,30
30,2,-0.1,30
30,3,-0.1,31
31,2,-0.1,30
30,1,-0.1,30
30,0,-0.1,20
20,0,-0.1,10
10,3,-0.1,10
10,2,-0.1,10
10,1,-0.1,20
20,1,-0.1,30
30,2,-0.1,30
30,2,-0.1,30
30,2,-0.1,30
30,1,-0.1,30
30,2,-0.1,30
30,1,-0.1,30
30,3,-0.1,31
31,0,-0.1,31
31,0,-0.1,31
31,1,-0.1,41
41,2,-0.1,41
41,2,-0.1,41
41,1,-0.1,51
51,3,-0.1,52
52,1,-0.1,52
52,0,-0.1,52
52,0,-0.1,52
52,3,-0.1,53
53,0,-0.1,53
53,3,-0.1,53
53,1,-0.1,63
63,0,-0.1,53
53,1,-0.1,63
63,2,-0.1,63
63,1,-0.1,73
0,3,-0.1,1
1,2,-0.1,0
0,1,-0.1,10
10,2,-0.1,10
10,3,-0.1,10
10,1,-0.1,20
20,0,-0.1,10
10,1,-0.1,20
20,3,-0.1,20
