run_idx,stage,metric,alpha,rho,eta,T,D_theta,D_pi,per_run_metric_1
167,grid,0.6664907806691314,0.0006,10.0,0.1,2000,10.0,12.0,0.6664907806691314
168,grid,0.7588024723119606,0.0006,10.0,0.1,2000,20.0,24.0,0.7588024723119606
169,grid,0.7665888077766017,0.0006,100.0,0.1,2000,0.01,0.012,0.7665888077766017
170,grid,0.7665888077766017,0.0006,100.0,0.1,2000,0.1,0.12,0.7665888077766017
171,grid,0.7665888077766017,0.0006,100.0,0.1,2000,0.5,0.6,0.7665888077766017
172,grid,0.7665888077766017,0.0006,100.0,0.1,2000,1.0,1.2,0.7665888077766017
173,grid,0.7277933410366155,0.0006,100.0,0.1,2000,5.0,6.0,0.7277933410366155
174,grid,0.6613152701437723,0.0006,100.0,0.1,2000,10.0,12.0,0.6613152701437723
175,grid,0.6531673900524213,0.0006,100.0,0.1,2000,20.0,24.0,0.6531673900524213
176,grid,0.7665888077766017,0.001,0.01,1e-05,2000,0.01,0.02,0.7665888077766017
177,grid,0.7665888077766017,0.001,0.01,1e-05,2000,0.1,0.2,0.7665888077766017
178,grid,0.7665888077766017,0.001,0.01,1e-05,2000,0.5,1.0,0.7665888077766017
179,grid,0.7665888077766017,0.001,0.01,1e-05,2000,1.0,2.0,0.7665888077766017
180,grid,0.6613152701437723,0.001,0.01,1e-05,2000,5.0,10.0,0.6613152701437723
181,grid,0.6531673900524213,0.001,0.01,1e-05,2000,10.0,20.0,0.6531673900524213
182,grid,0.6265830066114783,0.001,0.01,1e-05,2000,20.0,40.0,0.6265830066114783
183,grid,0.7665888077766017,0.001,0.1,1e-05,2000,0.01,0.02,0.7665888077766017
184,grid,0.7665888077766017,0.001,0.1,1e-05,2000,0.1,0.2,0.7665888077766017
185,grid,0.7665888077766017,0.001,0.1,1e-05,2000,0.5,1.0,0.7665888077766017
186,grid,0.7665888077766017,0.001,0.1,1e-05,2000,1.0,2.0,0.7665888077766017
187,grid,0.6613152701437723,0.001,0.1,1e-05,2000,5.0,10.0,0.6613152701437723
188,grid,0.6531673900524213,0.001,0.1,1e-05,2000,10.0,20.0,0.6531673900524213
189,grid,0.6265830066114783,0.001,0.1,1e-05,2000,20.0,40.0,0.6265830066114783
190,grid,0.7665888077766017,0.001,1.0,1e-05,2000,0.01,0.02,0.7665888077766017
191,grid,0.7665888077766017,0.001,1.0,1e-05,2000,0.1,0.2,0.7665888077766017
192,grid,0.7665888077766017,0.001,1.0,1e-05,2000,0.5,1.0,0.7665888077766017
193,grid,0.7665888077766017,0.001,1.0,1e-05,2000,1.0,2.0,0.7665888077766017
